0.201000000,1.74959,21,1.29688,41.5,0.0202483,1,2.64514,2
0.270000000,1.71057,21,1.29688,41.5,0.24242,1,2.61707,2
0.336000000,1.74596,21,1.13049,36.1757,1.27878,1,2.64349,2
0.400000000,1.74572,21,0.93977,30.0726,2.69898,1,2.64349,2
0.502000000,1.74958,23,1.81029,28.9647,2.96654,1,2.65724,1
0.567000000,1.76532,21,0.84798,27.1354,3.4038,1,2.65597,0
0.637000000,1.77195,23,1.4701,23.5216,4.19466,1,2.66461,0
0.700000000,1.76324,23,1.43687,22.99,4.32079,1,2.66461,0
0.769000000,1.78641,23,1.34105,21.4568,4.72247,1,2.6733,0
0.835000000,1.7878,21,0.649867,20.7957,4.81488,1,2.69368,0
0.901000000,1.79549,21,0.629808,20.1539,4.98111,1,2.69368,0
0.970000000,1.80812,21,0.629087,20.1308,4.95051,1,2.70318,0
1.035000000,1.80708,21,0.636041,20.3533,4.91784,1,2.70733,0
1.102000000,1.82195,19,0.310165,19.8506,5.04314,1,2.70733,0
1.201000000,1.81756,19,0.31776,20.3366,4.91776,1,2.71041,0
1.268000000,1.8298,17,0.156641,20.0501,5.00415,1,2.70866,0
1.335000000,1.82156,17,0.156601,20.045,4.98955,1,2.70955,0
1.402000000,1.82826,7,0.00496503,20.3368,4.93119,1,2.70955,0
1.468000000,1.82491,18,-0.15487,19.8233,5.04541,1,2.72455,0
1.536000000,1.83964,4,-0.00124075,20.3284,4.92261,1,2.72896,0
1.601000000,1.83451,16,-0.0786466,20.1335,4.98677,1,2.72896,0
1.669000000,1.82119,4,-0.00120971,19.82,5.03124,1,2.72351,0
1.734000000,1.83447,12,-0.0199057,20.3835,4.91089,1,2.73197,0
1.801000000,1.83121,16,-0.0778282,19.924,5.03222,1,2.73197,0
1.901000000,1.83022,16,-0.078412,20.0735,4.96426,1,2.72194,0
1.936000000,1.81792,8,-0.00495793,20.3077,4.93194,1,2.73395,0
2.001000000,1.83417,14,-0.0386973,19.813,5.03963,1,2.73395,0
2.069000000,1.83599,20,-0.317168,20.2988,4.917,1,2.71674,0
2.168000000,1.83321,18,-0.156719,20.06,5.00273,1,2.73976,0
2.234000000,1.83161,18,-0.156976,20.0929,4.9667,1,2.73976,0
