0.168000000,0,0,3.12598e+161,3.99699e-08,3.99699e-08,2.2754e+161,0,0
0.268000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
0.335000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
0.400000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
0.467000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
0.534000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
0.601000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
0.668000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
0.768000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
0.801000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
0.868000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
0.934000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.002000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.068000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.167000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.234000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.300000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.367000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.435000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.501000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.568000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.667000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.701000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.768000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.867000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.935000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
1.968000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
2.068000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
2.134000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
2.201000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
2.267000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
2.335000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
2.400000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
2.468000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
2.535000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
2.601000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
2.667000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
2.735000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
2.800000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
2.867000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
2.934000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
3.001000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
3.067000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
3.135000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
3.200000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
3.268000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
3.368000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
3.436000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
3.500000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
3.569000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
3.635000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
3.701000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
3.768000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
3.868000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
3.967000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
4.068000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
4.136000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
4.235000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
4.301000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
4.368000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
4.434000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
4.535000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
4.601000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
4.701000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
4.768000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
4.868000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
4.971000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
5.068000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
5.167000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
5.268000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
5.367000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
5.467000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
5.567000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
5.667000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
5.735000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
5.868000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
5.968000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
6.070000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
6.135000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
6.234000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
6.334000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
6.401000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
6.467000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
6.567000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
6.667000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
6.768000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
6.834000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
6.902000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
6.968000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
7.069000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
7.135000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
7.202000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
7.300000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
7.368000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
7.502000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
7.568000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
7.667000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
7.768000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
7.834000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
7.935000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
8.001000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
8.067000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
8.168000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
8.235000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
8.336000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
8.400000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
8.468000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
8.568000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
8.667000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
8.768000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
8.867000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
8.968000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
9.034000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
9.134000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
9.201000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
9.268000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
9.368000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
9.437000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
9.534000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
9.600000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
9.701000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
9.768000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
9.869000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
9.935000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
10.034000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
10.101000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
10.168000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
10.268000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
10.334000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
10.402000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
10.469000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
10.568000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
10.668000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
10.735000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
10.803000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
10.868000000,0,0,4.64996e-310,4.64996e-310,4.64996e-310,4.64996e-310,0,0
