0.201000000,1.31329,22,-1.29688,41.5,0.0206689,1,2.24168,0,0,1
0.271000000,1.30405,22,-1.29688,41.5,0.227905,1,2.23945,0,0,1
0.339000000,1.29223,22,-1.29688,41.5,0.692276,1,2.23281,0,0,1
0.402000000,1.31159,22,-1.12703,36.0648,2.33496,1,2.23281,0,0,1
0.473000000,1.32283,20,-0.544841,34.8699,2.46776,1,2.25165,0,0,1
0.679000000,1.31532,20,-0.519042,33.2187,3.1383,1,2.28983,0,0,1
0.714000000,1.35189,8,-0.00767125,31.4215,3.75066,1,2.28983,0,0,1
0.814000000,1.39969,21,0.853061,27.298,5.38172,1,2.34204,0,0,1
0.991000000,1.45091,21,0.805204,25.7665,5.85464,1,2.40875,0,0,1
1.054000000,1.52015,25,2.79232,22.3385,7.14212,1,2.45562,0,0,1
1.122000000,1.54816,25,2.64532,21.1626,7.5902,1,2.45562,0,0,1
1.189000000,1.61064,25,2.5622,20.4976,7.84858,1,2.51468,0,0,1
1.289000000,0.996888,0,1e-08,20.1463,7.94707,1,2.57119,1,0,1
1.353000000,1.67206,25,2.52775,20.222,7.88562,1,2.60022,0,0,1
1.423000000,1.6895,23,1.32708,21.2332,7.56471,1,2.60022,0,0,1
1.487000000,1.73588,23,1.30219,20.8351,7.71347,1,2.65374,0,0,1
1.553000000,1.73589,23,1.26564,20.2502,7.90695,1,2.65325,0,0,1
1.589000000,1.76565,21,0.625868,20.0278,7.99734,1,2.65325,0,0,1
1.690000000,1.77306,21,0.627279,20.0729,7.97864,1,2.67736,0,0,1
1.726000000,1.79618,17,0.155848,19.9485,8.0139,1,2.68917,0,0,1
1.793000000,1.78944,15,0.0780993,19.9934,8.00844,1,2.68917,0,0,1
1.887000000,1.79203,22,-0.623193,19.9422,7.9943,1,2.68832,0,0,1
1.954000000,1.79024,20,-0.311523,19.9375,8.02587,1,2.67702,0,0,1
1.987000000,1.7802,20,-0.313211,20.0455,7.98588,1,2.67702,0,0,1
2.090000000,1.77198,20,-0.311426,19.9312,8.02395,1,2.6781,0,0,1
2.123000000,1.77566,22,-0.624663,19.9892,8.01021,1,2.66849,0,0,1
2.188000000,1.78478,24,-1.25094,20.015,7.98791,1,2.66849,0,0,1
2.289000000,1.77944,22,-0.623136,19.9403,8.02547,1,2.67564,0,0,1
2.353000000,1.78797,20,-0.313147,20.0414,7.98817,1,2.66462,0,0,1
2.426000000,1.78644,20,-0.31201,19.9687,8.0086,1,2.66462,0,0,1
2.487000000,1.77746,17,0.156016,19.9701,8.02479,1,2.67871,0,0,1
2.554000000,1.79717,17,0.156432,20.0233,7.98667,1,2.68564,0,0,1
2.625000000,1.79992,17,0.155784,19.9404,8.01703,1,2.6763,0,0,1
2.689000000,1.78306,19,0.312517,20.0011,8.00675,1,2.6763,0,0,1
2.753000000,1.81015,19,0.312064,19.9721,8.00002,1,2.68585,0,0,1
2.853000000,1.82409,15,0.0778344,19.9256,8.02789,1,2.70526,0,0,1
2.888000000,1.81553,15,0.0782368,20.0286,7.99496,1,2.70526,0,0,1
2.954000000,1.81146,11,0.0194843,19.9519,8.01247,1,2.69373,0,0,1
3.022000000,1.81689,17,0.156225,19.9968,8.00689,1,2.70022,0,0,1
3.087000000,1.81565,16,-0.0781206,19.9989,7.99514,1,2.70634,0,0,1
3.189000000,1.80026,4,-0.0012181,19.9574,8.01878,1,2.68907,0,0,1
3.226000000,1.81697,20,-0.313025,20.0336,7.98749,1,2.71133,0,0,1
3.287000000,1.80204,14,-0.0389205,19.9273,8.02565,1,2.71133,0,0,1
3.353000000,1.82306,18,-0.156532,20.0361,7.98654,1,2.70449,0,0,1
3.390000000,1.80832,9,0.00973126,19.9296,8.02344,1,2.70449,0,0,1
3.453000000,1.80903,22,-0.625953,20.0305,7.99105,1,2.69895,0,0,1
3.521000000,1.80659,9,0.00974422,19.9562,8.00985,1,2.70633,0,0,1
3.589000000,1.80243,15,0.0780623,19.9839,8.0106,1,2.70633,2,0,1
3.653000000,1.81575,18,-0.156116,19.9829,8.00045,1,2.70435,2,0,1
3.722000000,1.82408,20,-0.311578,19.941,8.0251,1,2.70435,2,0,1
3.791000000,1.82089,16,-0.0782108,20.022,7.98553,1,2.7237,2,0,1
3.853000000,1.80735,12,-0.0194635,19.9306,8.02545,1,2.71197,2,0,1
3.926000000,1.81949,15,0.0781518,20.0069,8.00359,1,2.71197,2,0,1
3.987000000,1.81996,8,-0.004881,19.9926,8,1,2.70396,2,0,1
4.054000000,1.82721,15,0.0779252,19.9488,8.02255,1,2.71062,2,0,1
4.153000000,1.82142,13,0.0390919,20.0151,7.99621,1,2.72108,2,0,1
