-14.1058,-0.831727
-14.013,-0.829506
-13.92,-0.827319
-13.827,-0.825143
-13.7335,-0.822863
-13.6394,-0.820473
-13.5445,-0.818082
-13.4488,-0.815743
-13.3528,-0.81341
-13.2565,-0.811075
-13.16,-0.808733
-13.0632,-0.8064
-12.9662,-0.80411
-12.8686,-0.801747
-12.7706,-0.799291
-12.6721,-0.796829
-12.5735,-0.79441
-12.4748,-0.792018
-12.376,-0.789623
-12.2772,-0.787203
-12.1782,-0.784774
-12.0789,-0.782376
-11.9793,-0.779955
-11.8796,-0.777506
-11.7799,-0.775055
-11.6802,-0.772616
-11.5806,-0.770187
-11.481,-0.767756
-11.3814,-0.76531
-11.2817,-0.762867
-11.1818,-0.760437
-11.0818,-0.757998
-10.9817,-0.75555
-10.8817,-0.753103
-10.7818,-0.750662
-10.682,-0.748222
-10.5823,-0.745786
-10.4825,-0.743343
-10.3825,-0.740899
-10.2825,-0.738456
-10.1823,-0.736005
-10.0821,-0.733552
-9.982,-0.731104
-9.88204,-0.728661
-9.7822,-0.72622
-9.68241,-0.72378
-9.58257,-0.721335
-9.48261,-0.71889
-9.38252,-0.716445
-9.28235,-0.713994
-9.18217,-0.711543
-9.08208,-0.709094
-8.98213,-0.706651
-8.88229,-0.704208
-8.7825,-0.701768
-8.68266,-0.699327
-8.58269,-0.696884
-8.48259,-0.694437
-8.38242,-0.691981
-8.28226,-0.689526
-8.18219,-0.687076
-8.08224,-0.684632
-7.98239,-0.682188
-7.88257,-0.679749
-7.7827,-0.677309
-7.68271,-0.674865
-7.58259,-0.672414
-7.4824,-0.669961
-7.38221,-0.66751
-7.28212,-0.665064
-7.18217,-0.662621
-7.08233,-0.660175
-6.98253,-0.657733
-6.88266,-0.655293
-6.78268,-0.65285
-6.68257,-0.650397
-6.58238,-0.647942
-6.48221,-0.645491
-6.38213,-0.643045
-6.28219,-0.640603
-6.18236,-0.638156
-6.08256,-0.635716
-5.9827,-0.633278
-5.88274,-0.630835
-5.78266,-0.628382
-5.6825,-0.625927
-5.58235,-0.623476
-5.4823,-0.621031
-5.38238,-0.618588
-5.28257,-0.616141
-5.18278,-0.613701
-5.08292,-0.611264
-4.98295,-0.60882
-4.88284,-0.606365
-4.78266,-0.603909
-4.68249,-0.601458
-4.58242,-0.599013
-4.48249,-0.596571
-4.38266,-0.594122
-4.28285,-0.591683
-4.18297,-0.589249
-4.08297,-0.586805
-3.98285,-0.584348
-3.88266,-0.581889
-3.7825,-0.579438
-3.68244,-0.576995
-3.58251,-0.574552
-3.48268,-0.572102
-3.38287,-0.56966
-3.28299,-0.567225
-3.18298,-0.564781
-3.08285,-0.562324
-2.98268,-0.559862
-2.88253,-0.55741
-2.78249,-0.554967
-2.6826,-0.552526
-2.58279,-0.550074
-2.48298,-0.547631
-2.38309,-0.545199
-2.28308,-0.542755
-2.18295,-0.540297
-2.08277,-0.53784
-1.98261,-0.535391
-1.88257,-0.53295
-1.78265,-0.530508
-1.68283,-0.528059
-1.58302,-0.52562
-1.48312,-0.523187
-1.3831,-0.520741
-1.28297,-0.518283
-1.18278,-0.515825
-1.08263,-0.513376
-0.982588,-0.510934
-0.882674,-0.508492
-0.78285,-0.506044
-0.683027,-0.503607
-0.583122,-0.501174
-0.483101,-0.498728
-0.382984,-0.496269
-0.282821,-0.493812
-0.182695,-0.491364
-0.0826798,-0.488922
0.0172105,-0.486479
0.117004,-0.484028
0.216795,-0.481591
0.316665,-0.479157
0.416652,-0.476712
0.516747,-0.474256
0.616895,-0.471801
0.717008,-0.469354
0.817013,-0.466913
0.916897,-0.464469
1.0167,-0.462021
1.11651,-0.459586
1.21641,-0.457154
1.31644,-0.454707
1.41658,-0.452248
1.51676,-0.449791
1.61689,-0.447344
1.71691,-0.444902
1.81681,-0.442458
1.91663,-0.440009
2.01647,-0.437573
2.11639,-0.43514
2.21644,-0.432693
2.31659,-0.430233
2.41678,-0.427775
2.5169,-0.425324
2.61691,-0.422883
2.71682,-0.420442
2.81665,-0.417994
2.91649,-0.415557
3.01643,-0.413121
3.1165,-0.410673
3.21666,-0.408214
3.31685,-0.405759
3.41698,-0.403312
3.517,-0.40087
3.6169,-0.398427
3.71672,-0.395982
3.81657,-0.393544
3.91651,-0.391107
4.01657,-0.388657
4.11673,-0.386198
4.21692,-0.383743
4.31704,-0.381297
4.41706,-0.378855
4.51695,-0.376411
4.61678,-0.373967
4.71663,-0.371532
4.81658,-0.369096
4.91665,-0.366644
5.01682,-0.364185
5.11702,-0.361731
5.21716,-0.359284
5.31719,-0.356842
5.4171,-0.354395
5.51694,-0.351948
5.6168,-0.34951
5.71676,-0.347071
5.81683,-0.34462
5.91697,-0.342164
6.01713,-0.339713
6.11724,-0.337267
6.21722,-0.334825
6.3171,-0.332378
6.41691,-0.329934
6.51676,-0.327502
6.6164,-0.325084
6.71541,-0.32272
6.81351,-0.320434
6.91045,-0.318195
7.00613,-0.315937
7.10074,-0.31362
7.19464,-0.311274
7.28815,-0.308953
7.3814,-0.306686
7.47436,-0.304452
7.56689,-0.302219
7.65888,-0.299969
7.7503,-0.297707
7.84115,-0.295454
7.93148,-0.293227
8.02131,-0.29103
8.11076,-0.288856
8.20074,-0.286692
8.29134,-0.284499
8.38252,-0.282244
8.47423,-0.279932
8.56653,-0.277638
8.65932,-0.275369
8.75267,-0.273128
8.84683,-0.270925
8.94168,-0.268679
9.03713,-0.266385
9.13318,-0.264046
9.22969,-0.26162
9.32656,-0.259178
9.42382,-0.256758
9.5215,-0.254372
9.61954,-0.252001
9.71798,-0.249647
9.8168,-0.247267
9.91584,-0.244845
10.015,-0.242405
10.1142,-0.239949
10.2134,-0.237496
10.3128,-0.235063
10.4124,-0.232646
10.5121,-0.23022
10.612,-0.227795
10.712,-0.225362
10.8119,-0.222916
10.9118,-0.220462
11.0116,-0.218
11.1113,-0.215538
11.2112,-0.213094
11.3111,-0.210665
11.4112,-0.208229
11.5113,-0.205787
11.6115,-0.203339
11.7115,-0.200884
11.8115,-0.198428
11.9114,-0.19597
12.0113,-0.193511
12.1112,-0.191068
12.2113,-0.188636
12.3114,-0.1862
12.4116,-0.183757
12.5118,-0.181305
12.6119,-0.178847
12.7119,-0.176385
12.8118,-0.173921
12.9117,-0.171458
13.0117,-0.169014
13.1117,-0.166584
13.2119,-0.164151
13.3121,-0.161707
13.4123,-0.159252
13.5124,-0.15679
13.6124,-0.154323
13.7123,-0.151857
13.8122,-0.149396
13.9122,-0.146953
14.0122,-0.144524
14.1123,-0.142091
14.2125,-0.139646
14.3127,-0.137191
14.4128,-0.134731
14.5128,-0.132265
14.6127,-0.129799
14.7126,-0.127335
14.8126,-0.124893
14.9127,-0.122464
15.0128,-0.120031
15.113,-0.117584
15.2132,-0.115125
15.3133,-0.112661
15.4133,-0.110191
15.5132,-0.107722
15.6131,-0.105259
15.7131,-0.102818
15.8132,-0.10039
15.9133,-0.0979543
16.0136,-0.0955043
16.1137,-0.093043
16.2138,-0.0905781
16.3138,-0.0881125
16.4137,-0.0856473
16.5137,-0.0831833
16.6137,-0.080738
16.7137,-0.0783049
16.8139,-0.0758668
16.9141,-0.0734153
17.0142,-0.070954
17.1143,-0.0684886
17.2143,-0.0660176
17.3142,-0.0635474
17.4141,-0.0610839
17.5141,-0.0586441
17.6141,-0.0562152
17.7143,-0.0537772
17.8145,-0.0513231
17.9147,-0.048859
18.0147,-0.0463898
18.1147,-0.0439149
18.2146,-0.0414419
18.3146,-0.0389774
18.4145,-0.0365347
18.5146,-0.0341017
18.6148,-0.0316614
18.715,-0.0292066
18.8152,-0.0267419
18.9152,-0.0242717
19.0152,-0.0217958
19.1151,-0.0193226
19.2151,-0.0168625
19.315,-0.014424
19.4151,-0.0119903
19.5153,-0.0095472
19.6155,-0.00709092
19.7156,-0.00462644
19.8157,-0.00216042
19.9156,0.000311202
20.0155,0.00278259
20.1155,0.00524391
20.2155,0.00768776
20.3156,0.0101256
20.4157,0.0125722
20.516,0.0150311
20.6161,0.0174979
20.7162,0.0199698
20.8161,0.0224474
20.9161,0.0249241
21.016,0.0273879
21.116,0.0298307
21.2161,0.032268
21.3163,0.0347163
21.4165,0.0371781
21.5167,0.0396475
21.6167,0.0421211
21.7167,0.0445953
21.8166,0.0470698
21.9166,0.0495348
22.0166,0.0519813
22.1167,0.0544223
22.2169,0.0568728
22.3172,0.0593378
22.4173,0.0618091
22.5174,0.0642827
22.6174,0.0667581
22.7173,0.069234
22.8173,0.0716982
22.9173,0.0741432
23.0174,0.0765815
23.1176,0.0790307
23.2179,0.0814949
23.318,0.0839674
23.4181,0.0864453
23.518,0.0889251
23.6179,0.0914039
23.7179,0.0938673
23.8179,0.0963113
23.918,0.0987524
24.0182,0.101206
24.1184,0.103672
24.2186,0.106145
24.3186,0.108624
24.4186,0.111107
24.5185,0.113589
24.6184,0.116055
24.7184,0.1185
24.8186,0.120941
24.9188,0.123395
25.019,0.125862
25.1191,0.128339
25.2191,0.13082
25.3191,0.1333
25.419,0.135779
25.519,0.138241
25.619,0.140687
25.7191,0.143131
25.8193,0.145588
25.9195,0.148059
26.0197,0.150536
26.1197,0.153018
26.2196,0.155502
26.3196,0.157986
26.4195,0.160452
26.5195,0.1629
26.6197,0.165346
26.7199,0.167805
26.8201,0.170276
26.9202,0.172754
27.0202,0.175237
27.1202,0.177722
27.2201,0.180207
27.3201,0.182671
27.4201,0.185117
27.5202,0.187564
27.6204,0.190028
27.7206,0.192504
27.8207,0.194982
27.9207,0.197466
28.0207,0.199951
28.1206,0.202436
28.2205,0.204902
28.3206,0.207353
28.4207,0.209804
28.5209,0.212267
28.6211,0.214742
28.7212,0.217222
28.8212,0.219709
28.9212,0.222197
29.0211,0.224685
29.1211,0.227149
29.2211,0.229598
29.3212,0.23205
29.4214,0.234516
29.5216,0.236994
29.6218,0.239477
29.7218,0.241964
29.8217,0.24445
29.9216,0.246938
30.0216,0.249407
30.1217,0.251859
30.2218,0.254313
30.322,0.256779
30.4222,0.259257
30.5223,0.261741
30.6223,0.264229
30.7222,0.266717
30.8222,0.269203
30.9221,0.271668
31.0222,0.274121
31.1223,0.276578
31.2225,0.279047
31.3227,0.281527
31.4228,0.284012
31.5228,0.286501
31.6227,0.288991
31.7226,0.291481
31.8226,0.293949
31.9227,0.296403
32.0228,0.298861
32.123,0.301331
32.2232,0.303812
32.3233,0.306299
32.4233,0.308793
32.5233,0.311287
32.6232,0.313777
32.7232,0.316242
32.8232,0.318693
32.9234,0.32115
33.0236,0.323623
33.1237,0.326108
33.2238,0.328597
33.3238,0.331089
33.4237,0.333582
33.5237,0.336072
33.6236,0.338541
33.7237,0.340996
33.8238,0.343454
33.924,0.345925
34.0242,0.348407
34.1242,0.350896
34.2242,0.353391
34.3242,0.355886
34.4241,0.358373
34.5241,0.36084
34.6242,0.363298
34.7243,0.365762
34.8245,0.368238
34.9247,0.370724
35.0248,0.373214
35.1248,0.375708
35.2247,0.378201
35.3247,0.380691
35.4247,0.383162
35.5247,0.385621
35.6249,0.388086
35.7251,0.390564
35.8253,0.393053
35.9254,0.395548
36.0253,0.398048
36.1253,0.400542
36.2252,0.403029
36.3252,0.405498
36.4253,0.40796
36.5255,0.410429
36.6257,0.412909
36.7258,0.415396
36.8259,0.417889
36.9259,0.420386
37.0258,0.422884
37.1258,0.425375
37.2258,0.427846
37.3259,0.430307
37.426,0.432775
37.5262,0.435256
37.6264,0.437747
37.7265,0.440243
37.8265,0.442746
37.9264,0.445247
38.0263,0.447737
38.1263,0.450204
38.2264,0.452664
38.3266,0.455136
38.4268,0.457622
38.5269,0.460114
38.627,0.46261
38.7269,0.465111
38.8269,0.467613
38.9268,0.470106
39.0268,0.472578
39.1269,0.47504
39.227,0.47751
39.3272,0.479992
39.4274,0.482483
39.5274,0.484981
39.6274,0.487484
39.7273,0.489987
39.8272,0.492477
39.9272,0.494945
40.0273,0.497408
40.1275,0.499882
40.2277,0.502372
40.3278,0.504868
40.4279,0.507368
40.5279,0.509871
40.6278,0.512375
40.7278,0.514868
40.8278,0.517341
40.9279,0.519809
41.0281,0.522286
41.1283,0.524775
41.2284,0.527272
41.3285,0.529778
41.4284,0.532289
41.5283,0.534797
41.6283,0.53729
41.7283,0.539761
41.8284,0.542227
41.9286,0.544705
42.0288,0.547197
42.129,0.549696
42.229,0.552199
42.329,0.554705
42.4289,0.557211
42.5289,0.559704
42.6289,0.562179
42.7291,0.564648
42.8293,0.567127
42.9295,0.569619
43.0296,0.57212
43.1297,0.574627
43.2296,0.577137
43.3296,0.579645
43.4295,0.582137
43.5296,0.584609
43.6297,0.587078
43.7299,0.589561
43.8301,0.592058
43.9302,0.594563
44.0303,0.59707
44.1302,0.599577
44.2302,0.602085
44.3302,0.60458
44.4302,0.607058
44.5303,0.609535
44.6305,0.612022
44.7307,0.614518
44.8308,0.617017
44.9308,0.619524
45.0307,0.622036
45.1307,0.624549
45.2306,0.627043
45.3307,0.629517
45.4308,0.631988
45.531,0.634474
45.6312,0.636974
45.7313,0.63948
45.8313,0.641993
45.9313,0.644507
46.0312,0.647019
46.1312,0.649512
46.2312,0.651988
46.3313,0.654464
46.4315,0.656954
46.5317,0.659456
46.6319,0.661963
46.7319,0.664475
46.8318,0.666987
46.9318,0.669496
47.0317,0.671986
47.1318,0.67446
47.2319,0.676937
47.3321,0.679427
47.4323,0.681928
47.5324,0.684433
47.6324,0.686943
47.7323,0.689455
47.8323,0.691967
47.9323,0.69446
48.0323,0.696939
