0.204000000,2,5.3346,-0.0999482,5.33554,0.020249
0.302000000,2,5.3121,-0.143843,5.31405,0.397356
0.403000000,2,5.32999,-0.108944,5.3311,1.94598
0.472000000,2,5.92088,-0.0773996,5.92138,2.48858
0.571000000,2,6.80682,0.00582902,6.80682,3.47107
0.640000000,2,6.80682,0.00582902,6.80682,4.2079
0.703000000,2,7.27261,0.0252053,7.27265,5.20026
0.802000000,2,8.07582,0.114225,8.07663,5.89163
0.903000000,2,8.67661,0.191843,8.67873,6.77356
1.003000000,2,9.01449,0.251813,9.01801,7.20241
1.072000000,2,9.03459,0.273214,9.03872,7.57465
1.142000000,2,9.03055,0.268912,9.03455,7.57682
1.204000000,2,9.03055,0.268912,9.03455,7.57934
1.303000000,2,9.01143,0.248552,9.01486,7.57077
1.402000000,2,9.27043,0.212998,9.27288,7.57367
1.471000000,2,9.24479,0.186699,9.24668,7.57833
1.537000000,2,9.18603,0.126414,9.1869,7.5693
1.602000000,2,9.18603,0.126414,9.1869,7.65071
1.703000000,2,9.13965,0.0788471,9.13999,7.75426
1.771000000,2,9.38856,0.0300709,9.3886,7.80267
1.837000000,2,9.33615,-0.0217179,9.33617,7.8843
1.902000000,2,9.33615,-0.0217179,9.33617,7.91895
2.002000000,2,9.31005,-0.0475033,9.31017,7.89012
2.076000000,2,9.28404,-0.0732044,9.28433,7.85202
2.173000000,2,9.5842,-0.076763,9.58451,7.89594
2.241000000,2,9.2888,-0.0685008,9.28905,7.87457
2.303000000,2,9.2888,-0.0685008,9.28905,7.82344
2.400000000,2,9.30231,-0.0551556,9.30247,7.85322
2.469000000,2,9.32254,-0.0351628,9.32261,7.86309
2.541000000,2,9.05531,-0.00767549,9.05531,7.6862
2.601000000,2,9.05531,-0.00767549,9.05531,7.55278
2.703000000,2,9.35331,-0.00476011,9.35331,7.83576
2.771000000,2,9.36915,0.010894,9.36915,7.9199
2.871000000,2,9.37202,0.0137355,9.37203,7.97195
2.937000000,2,9.3769,0.0185577,9.37692,8.00044
3.003000000,2,9.3769,0.0185577,9.37692,8.00708
3.103000000,2,9.37985,0.0214721,9.37988,7.96639
3.206000000,2,9.39165,0.0331284,9.39171,7.94573
3.303000000,2,9.38316,0.024738,9.38319,7.96823
3.402000000,2,9.36996,0.0116927,9.36996,7.97821
3.471000000,2,9.38114,0.0227396,9.38116,7.97859
3.538000000,2,9.39169,0.0331651,9.39175,7.97381
