0.203000000,1.30695,22,-1.29688,41.5,0.020249,1
0.301000000,1.29213,22,-1.29688,41.5,0.397356,1
0.402000000,1.30779,22,-1.1777,37.6864,1.94598,1
0.467000000,1.31612,22,-1.08795,34.8145,2.48858,1
0.568000000,1.33062,22,-1.01677,32.5367,3.47107,1
0.636000000,1.33934,13,0.0589722,30.1938,4.2079,1
0.701000000,1.38232,17,0.216901,27.7634,5.20026,1
0.801000000,1.41796,21,0.812004,25.9841,5.89163,1
0.901000000,1.46415,21,0.73594,23.5501,6.77356,1
1.001000000,1.48976,23,1.38861,22.2178,7.20241,1
1.067000000,1.53329,23,1.32095,21.1352,7.57465,1
1.136000000,1.57687,23,1.3211,21.1376,7.57682,1
1.201000000,1.59704,23,1.32164,21.1463,7.57934,1
1.301000000,1.62373,23,1.32234,21.1575,7.57077,1
1.401000000,1.67011,23,1.32141,21.1426,7.57367,1
1.469000000,1.69506,23,1.32098,21.1357,7.57833,1
1.536000000,1.72251,21,0.661178,21.1577,7.5693,1
1.601000000,1.73623,21,0.655651,20.9808,7.65071,1
1.701000000,1.75433,19,0.323424,20.6991,7.75426,1
1.769000000,1.75822,19,0.321227,20.5585,7.80267,1
1.835000000,1.75515,15,0.0793501,20.3136,7.8843,1
1.901000000,1.76557,22,-0.632675,20.2456,7.91895,1
2.000000000,1.76405,20,-0.315691,20.2042,7.89012,1
2.067000000,1.73502,20,-0.31921,20.4294,7.85202,1
2.171000000,1.73371,22,-0.633701,20.2784,7.89594,1
2.238000000,1.74053,22,-0.635465,20.3349,7.87457,1
2.301000000,1.74274,20,-0.319914,20.4745,7.82344,1
2.400000000,1.74591,22,-0.638327,20.4265,7.85322,1
2.468000000,0.999606,0,1e-08,20.3546,7.86309,1
2.538000000,1.7535,20,-0.324805,20.7875,7.6862,1
2.601000000,1.74568,14,-0.0414263,21.2103,7.55278,1
2.702000000,1.7477,14,-0.0402385,20.6021,7.83576,1
2.768000000,1.7448,14,-0.0395441,20.2466,7.9199,1
2.868000000,1.75992,4,-0.00122527,20.0748,7.97195,1
2.936000000,1.7744,15,0.0781042,19.9947,8.00044,1
3.001000000,1.76431,17,0.156125,19.984,8.00708,1
3.101000000,1.76912,18,-0.156829,20.0741,7.96639,1
3.201000000,1.77929,15,0.0786694,20.1394,7.94573,1
3.302000000,1.77453,18,-0.156906,20.0839,7.96823,1
3.400000000,1.77618,16,-0.0783112,20.0477,7.97821,1
3.469000000,1.78084,13,0.0392073,20.0741,7.97859,1
3.537000000,1.77253,18,-0.156895,20.0826,7.97381,1
3.601000000,1.78716,13,0.0391575,20.0486,7.97592,1
3.701000000,1.7831,9,0.00979421,20.0585,7.98698,1
3.771000000,1.78167,17,0.156609,20.046,7.98363,1
3.835000000,1.78447,16,-0.0781005,19.9937,7.99871,1
3.901000000,1.78248,11,0.0195779,20.0478,7.98549,1
4.002000000,1.78313,20,-0.313565,20.0682,7.98645,1
4.068000000,1.79109,18,-0.156643,20.0503,7.96715,1
4.168000000,1.79346,22,-0.62962,20.1479,7.94563,1
4.272000000,1.79063,18,-0.158144,20.2425,7.88595,1
4.372000000,1.78747,11,0.0198806,20.3577,7.8841,1
4.435000000,1.78691,11,0.0197127,20.1858,7.94029,1
4.500000000,1.79813,17,0.156441,20.0244,7.98944,1
4.601000000,1.79334,17,0.156423,20.0221,7.99203,1
4.667000000,1.79441,17,0.157254,20.1285,7.95145,1
4.737000000,1.80579,15,0.0785771,20.1157,7.95318,1
4.802000000,1.80116,17,0.156926,20.0866,7.97549,1
4.901000000,1.79889,15,0.0784786,20.0905,7.96377,1
4.969000000,1.79689,15,0.0784977,20.0954,7.96544,1
5.034000000,1.80769,18,-0.156513,20.0337,7.98921,1
5.136000000,1.81277,11,0.0196099,20.0806,7.9722,1
5.202000000,1.80102,7,0.0048989,20.0659,7.97476,1
5.302000000,1.79319,4,-0.00121929,19.9769,8.00635,1
5.403000000,1.80469,20,-0.311748,19.9519,8.01573,1
5.501000000,1.79769,13,0.0390896,20.0139,7.98859,1
5.568000000,1.8028,15,0.0789506,20.2113,7.93159,1
5.635000000,1.8008,14,-0.0391596,20.0497,7.9806,1
5.701000000,1.8025,13,0.039074,20.0059,7.99804,1
5.801000000,1.7975,20,-0.312535,20.0023,8.00178,1
5.901000000,1.80033,18,-0.156973,20.0926,7.95348,1
5.974000000,1.92332,19,0.315087,20.1656,7.93953,1
6.037000000,1.9163,29,10.0711,20.1422,7.94188,1
6.100000000,1.91549,29,10.2824,20.5648,7.76584,1
6.169000000,1.90767,29,11.4931,22.9863,6.8613,1
6.238000000,1.90741,29,12.0825,24.1651,6.30408,1
6.301000000,1.88176,29,12.8108,25.6216,5.73289,1
6.370000000,1.88408,29,13.3658,26.7316,5.47688,1
6.439000000,1.88783,29,13.966,27.9321,5.02725,1
6.500000000,1.89351,29,14.2913,28.5825,4.74142,1
6.568000000,1.93936,29,14.5593,29.1187,4.59684,1
6.637000000,1.93778,29,14.6259,29.2519,4.55031,1
6.700000000,1.97753,29,14.6664,29.3327,4.52788,1
6.768000000,2.02284,29,14.7,29.4001,4.49532,1
6.801000000,2.06793,27,7.33511,29.3404,4.51895,1
6.901000000,2.13502,27,7.26666,29.0666,4.82524,1
6.972000000,2.22656,27,6.96964,27.8786,5.11252,1
7.034000000,2.34151,23,1.65651,26.5042,5.64618,1
7.101000000,2.42395,24,-1.59682,25.5491,5.99361,1
7.171000000,2.57281,26,-3.02786,24.2228,6.4787,1
7.235000000,2.75548,28,-5.75284,23.0114,6.89083,1
7.301000000,2.88154,30,-11.4543,22.9087,6.8458,1
7.369000000,3.08523,30,-11.916,23.8319,6.55961,1
7.436000000,3.24276,30,-12.4606,24.9211,6.14452,1
7.501000000,3.37048,30,-13.1467,26.2934,5.65472,1
7.569000000,3.47183,30,-13.7063,27.4127,5.16452,1
7.640000000,3.65042,30,-14.0855,28.1709,4.93484,1
7.702000000,3.75705,28,-7.2311,28.9244,4.65519,1
7.801000000,3.84194,28,-7.18133,28.7253,4.76908,1
7.836000000,3.92662,28,-6.90617,27.6247,5.21788,1
7.902000000,4.02741,26,-3.30262,26.421,5.64327,1
7.971000000,4.09562,26,-3.19148,25.5319,6.06663,1
8.073000000,4.13552,26,-3.01867,24.1493,6.50026,1
8.134000000,4.22408,26,-2.90046,23.2036,6.82752,1
8.204000000,4.26452,24,-1.41353,22.6165,7.0367,1
8.272000000,4.24739,24,-1.40158,22.4252,7.12435,1
8.337000000,4.21432,15,0.0843771,21.6005,7.4282,1
8.401000000,4.19888,21,0.657911,21.0531,7.66763,1
8.469000000,4.20269,23,1.2843,20.5488,7.79373,1
8.537000000,4.15794,25,2.58507,20.6806,7.72973,1
8.601000000,4.13229,25,2.65425,21.234,7.46965,1
8.668000000,4.0914,25,2.73403,21.8722,7.27366,1
8.739000000,4.02824,25,2.77142,22.1713,7.18585,0
8.801000000,3.98561,25,2.78646,22.2917,7.14674,0
8.871000000,3.88957,25,2.78899,22.3119,7.1355,0
8.935000000,3.83432,25,2.79178,22.3343,7.1311,0
9.003000000,3.78509,23,1.39511,22.3217,7.13214,0
9.071000000,3.67479,23,1.38548,22.1677,7.2377,0
9.138000000,3.58377,23,1.33909,21.4254,7.47525,0
9.206000000,3.51079,19,0.331701,21.2289,7.55002,0
9.268000000,3.37689,20,-0.326939,20.9241,7.72866,0
9.367000000,3.31751,20,-0.319576,20.4529,7.83394,0
9.404000000,3.24786,24,-1.26887,20.3019,7.88816,0
9.473000000,3.11148,24,-1.2827,20.5232,7.75379,0
9.570000000,3.08405,24,-1.30969,20.955,7.64246,0
9.635000000,2.96933,26,-2.6363,21.0904,7.5935,0
9.704000000,2.89769,26,-2.68283,21.4627,7.39091,0
9.768000000,2.85296,26,-2.74381,21.9505,7.24875,0
9.837000000,2.78687,26,-2.77542,22.2033,7.17191,0
9.906000000,0.187282,15,0.0870458,22.2837,7.14788,0
10.000000000,0.253863,25,2.73348,21.8678,7.35163,0
10.069000000,0.338438,25,2.63501,21.0801,7.57469,0
10.136000000,0.383753,25,2.74269,21.9416,7.26354,0
10.201000000,0.465458,25,2.77663,22.213,7.16956,0
10.301000000,0.504877,25,2.78705,22.2964,7.1422,0
10.368000000,0.568278,23,1.39616,22.3386,7.13075,0
10.470000000,0.650905,15,0.086429,22.1258,7.21843,0
10.540000000,0.670745,24,-1.32902,21.2643,7.56029,0
10.638000000,0.775107,26,-2.58246,20.6597,7.74572,0
10.703000000,0.901339,28,-5.29681,21.1872,7.49835,0
10.800000000,0.969744,28,-5.4813,21.9252,7.20027,0
10.868000000,1.06453,28,-5.86329,23.4532,6.66523,0
10.937000000,1.17119,28,-6.05086,24.2034,6.41041,0
11.037000000,1.22599,28,-6.14036,24.5614,6.30101,0
11.105000000,1.32557,26,-3.08206,24.6565,6.26582,0
11.205000000,1.38189,26,-3.01411,24.1129,6.5005,0
11.272000000,1.4414,26,-2.90388,23.2311,6.82125,0
11.336000000,1.50182,24,-1.41196,22.5913,7.04199,0
11.406000000,1.52296,24,-1.3809,22.0944,7.22068,0
11.501000000,1.56098,18,-0.167842,21.4837,7.46232,0
11.600000000,1.57426,18,-0.164671,21.0779,7.62245,0
11.670000000,1.58532,19,0.318715,20.3978,7.86187,0
11.735000000,1.58742,23,1.26343,20.215,7.91811,0
11.806000000,1.56356,23,1.27299,20.3678,7.85529,0
11.900000000,1.57969,23,1.30434,20.8694,7.66812,0
11.968000000,1.58161,23,1.31796,21.0874,7.58906,0
12.068000000,1.57772,23,1.32004,21.1207,7.58026,0
12.135000000,1.58194,21,0.66012,21.1238,7.58192,0
12.203000000,1.58707,19,0.328212,21.0056,7.63857,0
12.269000000,1.58135,16,-0.0804568,20.597,7.78428,0
12.335000000,1.59234,7,0.00495706,20.3041,7.88882,0
12.436000000,1.60868,22,-0.628727,20.1193,7.95955,0
12.500000000,1.63299,22,-0.630391,20.1725,7.92646,0
12.570000000,1.64449,24,-1.278,20.448,7.83015,0
12.671000000,1.6624,24,-1.29059,20.6495,7.75588,0
12.736000000,1.66732,24,-1.31194,20.991,7.62685,0
12.805000000,1.64864,22,-0.659164,21.0932,7.59418,0
12.903000000,1.66405,22,-0.65638,21.0042,7.64726,0
12.968000000,1.66019,22,-0.645166,20.6453,7.76118,0
13.035000000,1.66147,22,-0.643215,20.5829,7.7864,0
13.101000000,1.6799,20,-0.321289,20.5625,7.78668,0
13.204000000,1.68013,20,-0.319684,20.4598,7.8501,0
13.304000000,1.70139,17,0.158394,20.2744,7.89786,0
