8.371000000,1,8.48186,2.62745,8.879491.94371
8.469000000,1,7.92306,2.58301,8.333471.75627
8.538000000,1,7.62738,2.52297,8.033831.64797
8.600000000,1,7.62738,2.52297,8.033831.58453
8.705000000,1,7.55938,2.43875,7.943031.56635
8.769000000,1,7.92849,2.2964,8.254361.68325
8.869000000,1,8.3147,2.15752,8.590061.79629
8.969000000,1,8.19994,2.03532,8.448761.73938
9.002000000,1,8.19994,2.03532,8.448761.67231
9.102000000,1,7.84281,1.92091,8.074631.62416
9.202000000,1,7.98043,1.80156,8.181251.6223
9.267000000,1,8.08249,1.64534,8.248261.71099
9.335000000,1,8.19849,1.50503,8.335491.75694
9.435000000,1,8.19849,1.50503,8.335491.75275
9.502000000,1,8.29281,1.34492,8.401161.71547
9.573000000,1,8.38407,1.18413,8.467281.88573
9.701000000,1,8.71804,0.997262,8.774891.97381
9.768000000,1,9.02833,0.779052,9.061882.04584
9.870000000,1,9.10709,0.608301,9.127382.14113
10.003000000,1,9.20231,0.451418,9.213372.10704
10.069000000,1,9.08957,0.369234,9.097062.12142
10.169000000,1,9.44204,0.172771,9.443622.22583
10.268000000,1,9.55944,0.0304914,9.559492.33954
10.368000000,1,9.66909,-0.11754,9.669812.36996
10.469000000,1,9.56722,-0.180722,9.568932.38376
10.538000000,1,9.69556,-0.315692,9.70072.45997
10.603000000,1,9.69556,-0.315692,9.70072.48536
10.672000000,1,9.62352,-0.358528,9.63022.37683
10.802000000,1,9.5554,-0.399033,9.563732.2838
10.868000000,1,9.26221,-0.369887,9.26962.25723
11.001000000,1,9.43816,-0.468743,9.44982.3501
11.068000000,1,9.67586,-0.536762,9.690742.36333
11.137000000,1,9.64024,-0.557049,9.656322.2858
11.200000000,1,9.64024,-0.557049,9.656322.23064
11.303000000,1,9.36122,-0.514494,9.375352.29779
11.436000000,1,9.58934,-0.586043,9.607232.38308
11.501000000,1,9.5657,-0.599507,9.584472.30502
11.601000000,1,9.29162,-0.55588,9.308232.22612
11.668000000,1,9.27837,-0.563756,9.295482.26898
11.778000000,1,9.50023,-0.636796,9.521552.36325
11.868000000,1,9.47068,-0.653632,9.493212.35395
11.935000000,1,9.20439,-0.607749,9.224432.16697
12.001000000,1,9.20439,-0.607749,9.224432.06065
12.101000000,1,8.95564,-0.560021,8.973142.17047
12.201000000,1,9.44631,-0.667511,9.469862.33424
12.303000000,1,9.46608,-0.656248,9.48882.2785
12.370000000,1,8.96124,-0.55655,8.978512.03882
12.468000000,1,8.97526,-0.547854,8.991972.0419
12.568000000,1,9.50344,-0.63497,9.524632.25743
12.668000000,1,9.52286,-0.62391,9.543272.35956
12.804000000,1,9.02564,-0.516609,9.040422.1546
12.873000000,0,9.02867,-0.514728,9.043332.07054
12.969000000,0,9.57512,2.05678,9.793532.28339
13.070000000,0,9.87042,2.01527,10.07412.46235
13.136000000,0,9.30655,2.10392,9.54142.35546
13.204000000,0,9.30655,2.10392,9.54142.23051
13.267000000,0,9.28018,2.08824,9.512232.29444
13.369000000,0,9.48356,2.00463,9.693122.37724
13.468000000,0,9.38658,1.94939,9.586862.35408
13.569000000,0,9.28932,1.894,9.480442.24593
13.639000000,0,9.47864,1.80172,9.648362.23069
13.702000000,0,9.47864,1.80172,9.648362.33801
13.802000000,0,9.64015,1.6898,9.787132.36862
13.904000000,0,9.55303,1.64441,9.693532.28236
14.004000000,0,9.13932,1.61675,9.281222.2361
14.102000000,0,9.30729,1.51635,9.430012.32673
14.169000000,0,9.48225,1.41514,9.587272.37578
14.270000000,0,9.62897,1.29592,9.715792.31619
14.336000000,0,9.23614,1.29269,9.326172.25179
14.436000000,0,9.23614,1.29269,9.326172.27071
14.502000000,0,9.41047,1.19225,9.485692.35451
14.604000000,0,9.54411,1.06874,9.603762.32896
14.669000000,0,9.41918,1.01231,9.473422.33072
14.769000000,0,9.28419,0.951329,9.332812.32986
14.868000000,0,9.45723,0.847648,9.495142.3978
14.970000000,0,9.60341,0.728261,9.630982.45951
15.037000000,0,9.4735,0.675329,9.497542.40176
15.103000000,0,9.4735,0.675329,9.497542.38143
15.204000000,0,9.35745,0.628042,9.37852.43351
15.271000000,0,9.53789,0.523575,9.552252.52318
15.370000000,0,9.72755,0.417264,9.736492.51126
15.437000000,0,9.3393,0.446954,9.349992.42522
15.502000000,0,9.3393,0.446954,9.349992.3926
15.605000000,0,9.55436,0.354136,9.560922.46244
15.736000000,0,9.40977,0.301435,9.41462.43658
15.803000000,0,9.40977,0.301435,9.41462.364
15.903000000,0,9.34867,0.279163,9.352842.34391
16.001000000,0,9.27076,0.250764,9.274152.44555
16.069000000,0,9.52237,0.169736,9.523882.42881
16.137000000,0,9.17189,0.214725,9.17442.29961
16.203000000,0,9.17189,0.214725,9.17442.2476
16.303000000,0,9.12338,0.197045,9.125512.28063
16.403000000,0,9.09892,0.188128,9.100862.38509
16.468000000,0,9.37686,0.119757,9.377622.36056
16.568000000,0,9.06651,0.176316,9.068232.2707
16.668000000,0,9.03777,0.165839,9.039292.2188
16.739000000,0,9.33104,0.104021,9.331622.34038
16.804000000,0,9.33104,0.104021,9.331622.3913
16.903000000,0,9.32719,0.102697,9.327752.34255
17.003000000,0,8.99196,0.149143,8.99322.25462
17.068000000,0,8.984,0.14624,8.985192.22881
17.168000000,0,9.29971,0.0932592,9.300172.35728
17.235000000,0,8.98869,0.14795,8.989912.25935
17.300000000,0,8.98869,0.14795,8.989912.08977
17.404000000,0,8.68604,0.194912,8.688232.09309
17.503000000,0,8.72369,0.209438,8.72622.19979
17.602000000,0,9.37667,0.119694,9.377442.50314
17.737000000,0,9.39256,0.125151,9.393392.47203
17.834000000,0,9.30645,0.0955757,9.306942.40546
17.900000000,0,9.30645,0.0955757,9.306942.5177
18.004000000,0,9.57063,0.0147751,9.570642.49036
18.102000000,0,9.16899,0.0483645,9.169122.41243
18.201000000,0,9.08473,0.0194224,9.084752.41066
18.302000000,0,9.33117,-0.0624983,9.331382.54172
18.402000000,0,9.61082,-0.142561,9.611882.51514
18.536000000,0,9.09666,-0.138174,9.097712.37229
18.635000000,0,9.09666,-0.138174,9.097712.4584
18.734000000,0,9.37213,-0.214689,9.374592.47465
18.804000000,0,9.32743,-0.228198,9.330222.35686
18.904000000,0,8.93306,-0.19097,8.93512.31413
19.002000000,0,9.23867,-0.255019,9.242192.44773
19.135000000,0,9.19702,-0.267605,9.200912.44636
19.236000000,0,9.17834,-0.273248,9.182412.33087
19.337000000,0,9.14103,-0.284523,9.145462.33459
19.401000000,0,9.09727,-0.297748,9.102142.48041
19.535000000,0,9.07133,-0.305586,9.076482.32391
19.602000000,0,8.71331,-0.261882,8.717252.22157
19.736000000,0,8.69922,-0.266429,8.70332.28294
19.803000000,0,9.03889,-0.315388,9.044392.46268
19.901000000,0,9.03985,-0.315098,9.045342.33705
20.002000000,0,8.67297,-0.2749,8.677332.21406
20.102000000,0,8.66224,-0.278361,8.666722.24564
20.201000000,0,9.02785,-0.318723,9.033482.47206
20.302000000,0,9.03493,-0.316585,9.040482.37175
20.404000000,0,8.68573,-0.270781,8.689952.22367
20.503000000,0,8.69465,-0.267904,8.698782.3125
20.601000000,0,9.10594,-0.295127,9.110722.45841
20.702000000,0,9.12032,-0.290783,9.124952.32848
20.801000000,0,8.75249,-0.249238,8.756042.2033
20.903000000,0,8.78662,-0.238225,8.789852.2821
21.001000000,0,9.22601,-0.258845,9.229642.47288
21.137000000,0,9.21554,-0.26201,9.219262.32791
21.239000000,0,9.29418,-0.238244,9.297242.29664
21.336000000,0,9.28418,-0.241266,9.287322.48115
21.435000000,0,9.28418,-0.241266,9.287322.40914
21.502000000,0,8.88988,-0.204902,8.892252.29589
21.602000000,0,8.88853,-0.20534,8.89092.3092
21.703000000,0,9.29228,-0.238819,9.295352.48375
21.835000000,0,8.90236,-0.200877,8.904632.37138
21.935000000,0,8.92091,-0.19489,8.923042.28152
22.004000000,0,8.92091,-0.19489,8.923042.39755
22.138000000,0,9.3833,-0.211313,9.385682.47717
22.238000000,0,8.97392,-0.177785,8.975682.34592
22.304000000,0,8.97392,-0.177785,8.975682.28077
22.437000000,0,8.99155,-0.172093,8.99322.44447
22.502000000,0,9.44086,-0.193921,9.442852.45592
22.602000000,0,9.02947,-0.159858,9.030892.32795
22.701000000,0,9.04148,-0.155982,9.042832.28047
22.803000000,0,9.06778,-0.147494,9.068982.44119
22.901000000,0,9.09252,-0.139512,9.093592.47527
23.002000000,0,9.13133,-0.126988,9.132212.32815
23.101000000,0,8.71545,-0.107413,8.716112.28295
23.205000000,0,9.18634,-0.109234,9.186992.48667
23.304000000,0,9.20991,-0.101629,9.210472.44516
23.439000000,0,9.22598,-0.0964429,9.226492.32432
23.539000000,0,9.22598,-0.0964429,9.226492.40913
23.604000000,0,9.25155,-0.0881914,9.251972.53149
23.737000000,0,8.81215,-0.0741977,8.812472.3684
23.838000000,0,9.28336,-0.0779289,9.283682.33709
23.936000000,0,9.30017,-0.0725025,9.300452.52144
24.003000000,0,9.30017,-0.0725025,9.300452.45858
24.139000000,0,8.857,-0.0587935,8.85722.34407
24.242000000,0,9.33939,-0.059847,9.339582.39013
24.334000000,0,9.34776,-0.0571446,9.347942.54726
24.436000000,0,9.33439,-0.0614587,9.33462.43131
24.541000000,0,9.34641,-0.0575804,9.346592.34959
24.636000000,0,9.34641,-0.0575804,9.346592.49313
24.741000000,0,9.36569,-0.051361,9.365832.52923
24.838000000,0,8.89092,-0.0471439,8.891052.38902
24.935000000,0,8.89092,-0.0471439,8.891052.36728
25.000000000,0,9.3794,-0.0469357,9.379522.53783
25.137000000,0,9.35765,-0.0539538,9.357812.47733
25.237000000,0,9.38955,-0.0436606,9.389652.36681
25.335000000,0,9.3884,-0.044032,9.38852.42779
25.403000000,0,9.3884,-0.044032,9.38852.55579
25.502000000,0,9.39347,-0.0423965,9.393562.44279
25.601000000,0,8.91527,-0.0387813,8.915352.36636
25.704000000,0,9.4086,-0.0375127,9.408672.41902
25.803000000,0,9.4126,-0.0362224,9.412672.56321
25.902000000,0,9.41369,-0.0358686,9.413762.44922
26.004000000,0,8.93891,-0.0306606,8.938972.35986
26.104000000,0,9.41805,-0.0344643,9.418112.46603
26.202000000,0,9.43579,-0.0287396,9.435832.533
26.304000000,0,8.97217,-0.019237,8.972192.39654
26.404000000,0,8.96224,-0.0226502,8.962262.4017
26.505000000,0,9.44767,-0.0249037,9.447712.55419
26.603000000,0,9.47753,-0.0152678,9.477552.45266
26.704000000,0,8.99265,-0.0122029,8.992662.35833
26.803000000,0,8.99207,-0.0124017,8.992082.49368
26.903000000,0,9.5044,-0.00659792,9.50442.54216
27.003000000,0,9.5014,-0.0075659,9.50142.38618
27.139000000,0,9.03538,0.00247248,9.035382.39616
27.203000000,0,9.52907,0.00136383,9.529072.55904
27.305000000,0,9.5212,-0.00117604,9.52122.47922
27.436000000,0,9.05145,0.00799282,9.051462.37377
27.502000000,0,9.06474,0.0125557,9.064752.47752
27.605000000,0,9.56983,0.014516,9.569842.54776
27.701000000,0,9.58313,0.018808,9.583152.44091
27.801000000,0,9.08723,0.0202802,9.087252.37695
27.901000000,0,9.05842,0.0103844,9.058422.50464
28.039000000,0,9.58968,0.0209218,9.58972.50076
28.135000000,0,9.10865,0.0276388,9.108692.38659
28.237000000,0,9.60924,0.0272334,9.609282.45536
28.339000000,0,9.60924,0.0272334,9.609282.57243
28.438000000,0,9.11401,0.0294803,9.114062.44157
28.534000000,0,9.11401,0.0294803,9.114062.39085
28.636000000,0,9.1209,0.0318449,9.120952.54771
28.737000000,0,9.1226,0.0324307,9.122662.53781
28.839000000,0,9.14013,0.0384494,9.140212.40597
28.937000000,0,9.6308,0.0341914,9.630862.4399
29.037000000,0,9.60996,0.0274669,9.612.57114
29.136000000,0,9.11655,0.030351,9.11662.46871
29.237000000,0,9.11655,0.030351,9.11662.38876
29.334000000,0,9.64139,0.0376094,9.641472.51832
29.434000000,0,9.1288,0.0345584,9.128862.54261
29.534000000,0,9.14717,0.0408693,9.147262.4249
29.634000000,0,9.13841,0.0378593,9.138492.39361
29.734000000,0,9.67039,0.0469652,9.67052.56221
29.834000000,0,9.14769,0.0410455,9.147782.49777
29.934000000,0,9.15152,0.0423611,9.151612.39642
30.035000000,0,9.15152,0.0423611,9.151612.46011
30.134000000,0,9.65622,0.0423928,9.656312.56364
30.234000000,0,9.66478,0.0451568,9.664892.4641
30.334000000,1,9.14655,0.0406545,9.146642.40778
30.401000000,1,9.1444,-2.61101,9.509862.54562
30.505000000,1,9.16473,-2.60402,9.52752.15594
30.568000000,1,7.98165,-2.58346,8.389341.77981
30.703000000,1,7.75425,-2.53457,8.157971.64512
30.771000000,1,7.55118,-2.48247,7.948771.60946
30.869000000,1,8.10728,-2.38297,8.450241.74634
30.971000000,1,8.05631,-2.25428,8.365761.83766
31.036000000,1,8.03442,-2.11152,8.307251.73345
31.139000000,1,8.03442,-2.11152,8.307251.64878
31.234000000,1,7.55889,-1.89564,7.792971.57493
31.340000000,1,7.55889,-1.89564,7.792971.60264
31.434000000,1,8.22577,-1.53213,8.367241.79013
31.506000000,1,8.22577,-1.53213,8.367241.79414
31.604000000,1,8.23689,-1.35638,8.347821.6993
31.673000000,1,7.81357,-1.26834,7.915841.62681
31.770000000,1,8.14755,-1.0612,8.216371.6806
31.868000000,1,8.49778,-0.843987,8.539591.80111
31.972000000,1,8.8896,-0.600984,8.909892.10106
32.070000000,1,8.82493,-0.444292,8.836112.12361
32.134000000,1,9.13354,-0.244806,9.136822.10928
32.234000000,1,8.88337,-0.203331,8.88572.13993
32.304000000,1,8.88337,-0.203331,8.88572.26668
32.403000000,1,9.75246,0.155253,9.753692.45998
32.471000000,1,9.45995,0.184827,9.461752.38171
32.567000000,1,9.14973,0.191675,9.151742.29506
32.637000000,1,9.28466,0.286223,9.289072.34088
32.735000000,1,9.28466,0.286223,9.289072.47441
32.804000000,1,9.90007,0.48113,9.911762.34542
32.904000000,1,9.46129,0.409991,9.470172.22533
33.003000000,1,9.04925,0.339846,9.055632.20018
33.071000000,1,9.54343,0.467555,9.554882.31426
33.168000000,1,9.5679,0.484702,9.580172.39012
33.235000000,1,9.12413,0.394432,9.132662.27057
33.334000000,1,9.12413,0.394432,9.132662.20472
33.408000000,1,9.15611,0.417742,9.165642.26226
33.534000000,1,9.615,0.517701,9.628932.39003
33.604000000,1,9.615,0.517701,9.628932.29715
33.702000000,1,9.17264,0.42979,9.18272.20945
33.801000000,1,9.17807,0.433747,9.188312.28263
33.903000000,1,9.60755,0.512484,9.621212.38769
34.001000000,1,9.62089,0.521829,9.635032.33588
34.069000000,1,9.60529,0.510898,9.618872.22759
34.168000000,1,9.18389,0.437991,9.194332.22669
34.269000000,1,9.60159,0.508306,9.615032.37188
34.369000000,1,9.57606,0.490416,9.588612.33529
34.470000000,1,9.16513,0.424319,9.174952.23032
34.603000000,1,9.15977,0.420413,9.169422.2516
34.704000000,1,9.55922,0.478618,9.57122.38121
34.806000000,1,9.55713,0.477153,9.569032.30088
34.901000000,1,9.12936,0.398244,9.138052.22542
35.004000000,2,9.51743,0.449331,9.528032.27842
35.101000000,2,9.49974,-2.21399,9.754322.37025
35.168000000,2,9.08794,-2.28288,9.370282.14401
35.269000000,2,8.42138,-2.35006,8.743131.7936
35.369000000,2,8.20063,-2.31209,8.520341.70905
35.434000000,2,8.34766,-2.19173,8.630591.76112
35.502000000,2,8.34766,-2.19173,8.630591.82495
35.606000000,2,8.25701,-2.04568,8.506641.75926
35.706000000,2,8.18924,-1.87815,8.401851.67636
35.803000000,2,8.09054,-1.73593,8.274671.64289
35.902000000,2,8.0074,-1.57768,8.161351.64061
36.001000000,2,8.25724,-1.33986,8.365241.87579
36.069000000,2,8.93739,-0.959477,8.988742.09883
36.170000000,2,8.83694,-0.788061,8.872012.10342
36.271000000,2,8.7322,-0.618509,8.754082.05537
36.370000000,2,8.5857,-0.489402,8.599632.08348
36.470000000,2,9.18225,-0.173795,9.183892.31579
36.535000000,2,9.18225,-0.173795,9.183892.34714
36.602000000,2,8.88227,-0.185174,8.88422.33658
36.735000000,2,9.31473,0.258434,9.318312.37821
36.835000000,2,9.31473,0.258434,9.318312.44643
36.902000000,2,8.95588,0.189399,8.957882.36415
37.002000000,2,8.71317,0.23227,8.716272.24795
37.101000000,2,8.73478,0.256157,8.738532.25099
37.204000000,2,8.80763,0.336705,8.814072.37678
37.337000000,2,8.8257,0.356686,8.832912.32229
37.402000000,2,8.8622,0.397038,8.871092.23127
37.503000000,2,8.87555,0.411794,8.88512.22789
37.571000000,2,8.90739,0.447001,8.91862.2311
37.669000000,2,8.524,0.329142,8.530352.19379
37.737000000,2,8.51007,0.313159,8.515832.10348
37.836000000,2,8.49821,0.299538,8.503492.11147
37.909000000,2,8.49821,0.299538,8.503492.20682
38.002000000,2,8.81162,0.341114,8.818222.35642
38.107000000,2,8.81799,0.348158,8.824862.22391
38.205000000,2,8.80515,0.333958,8.811482.17448
38.302000000,2,8.81394,0.343678,8.820642.2106
38.368000000,2,8.80961,0.33889,8.816122.35456
38.468000000,2,9.16372,0.410731,9.172922.35342
38.570000000,2,8.79773,0.32576,8.803762.27866
38.636000000,2,8.81298,0.342614,8.819632.18269
38.737000000,2,8.7996,0.32782,8.80572.22671
38.804000000,2,8.7996,0.32782,8.80572.3568
38.938000000,2,8.79722,0.32519,8.803221.68989
39.036000000,2,7.25381,5.59494e-05,7.253811.63101
39.105000000,2,8.13592,0.185885,8.138042.07717
39.237000000,2,8.49076,0.290988,8.495752.28294
39.337000000,2,9.23845,0.490309,9.251452.53492
39.408000000,2,9.23845,0.490309,9.251452.44036
39.505000000,2,8.96825,0.514281,8.982982.38871
39.606000000,2,9.02826,0.580632,9.046912.53047
39.736000000,2,9.41419,0.677452,9.438532.53249
39.802000000,2,9.14054,0.704769,9.167672.41125
39.906000000,2,9.14893,0.714045,9.176752.43181
0.203000000,2,5.32047,-0.127524,5.32199,0.0190945
0.301000000,2,5.31949,-0.129431,5.32106,0.452134
0.401000000,2,6.53799,-0.072379,6.53839,1.73396
0.536000000,2,8.8239,0.0488483,8.82403,2.14916
0.635000000,2,9.13106,0.0700304,9.13133,2.20967
0.701000000,2,9.13106,0.0700304,9.13133,2.52026
0.800000000,2,9.47809,0.118548,9.47883,2.42993
0.900000000,2,9.17731,0.117471,9.17806,2.31669
1.004000000,2,9.17779,0.117963,9.17854,2.35542
1.072000000,2,9.50113,0.141313,9.50218,2.54358
1.170000000,2,9.17968,0.119909,9.18047,2.40997
1.271000000,2,8.87536,0.103645,8.87596,2.29677
1.369000000,2,9.18062,0.120866,9.18141,2.33693
1.469000000,2,9.48662,0.126975,9.48747,2.52757
1.604000000,2,9.17065,0.110644,9.17132,2.39305
1.702000000,2,9.15436,0.0939314,9.15484,2.28595
1.802000000,2,9.46967,0.110227,9.47031,2.49171
1.871000000,2,9.45698,0.0976812,9.45748,2.49013
2.001000000,2,9.16073,0.100465,9.16128,2.35221
2.071000000,2,9.13984,0.0790416,9.14019,2.35065
2.201000000,2,9.44127,0.0821602,9.44163,2.53819
2.303000000,2,9.43564,0.0766021,9.43596,2.4129
2.404000000,2,9.13119,0.0701677,9.13146,2.29632
2.537000000,2,9.42542,0.0664999,9.42566,2.52038
2.635000000,2,9.11359,0.0521089,9.11374,2.47086
2.735000000,2,9.11359,0.0521089,9.11374,2.33903
2.837000000,2,9.4115,0.0527488,9.41165,2.35828
2.935000000,2,9.40724,0.0485326,9.40736,2.56043
3.002000000,2,9.40724,0.0485326,9.40736,2.40789
3.102000000,2,9.10154,0.0397531,9.10163,2.33099
3.202000000,2,9.10457,0.0428602,9.10467,2.4219
3.302000000,2,9.71007,0.0430414,9.71016,2.54228
3.402000000,2,9.41116,0.0524103,9.41131,2.38939
3.502000000,2,9.10074,0.0389249,9.10082,2.31741
3.602000000,2,9.38121,0.0228092,9.38123,2.4585
3.735000000,2,9.69931,0.0328004,9.69936,2.48861
3.802000000,2,9.08047,0.0181324,9.08049,2.34329
3.936000000,2,9.6841,0.0183231,9.68411,2.38421
4.003000000,2,9.6841,0.0183231,9.68411,2.57483
4.103000000,2,9.37504,0.0167176,9.37506,2.43774
4.168000000,2,9.3642,0.00600449,9.3642,2.36413
4.268000000,2,9.38089,0.022495,9.38091,2.35608
4.335000000,2,9.6879,0.0219442,9.68793,2.54752
4.435000000,2,9.6879,0.0219442,9.68793,2.53511
4.501000000,2,9.37029,0.0120265,9.3703,2.3825
4.602000000,2,9.07324,0.0107171,9.07324,2.32485
4.702000000,2,9.08216,0.01987,9.08218,2.45952
4.804000000,2,9.687,0.0210888,9.68703,2.56155
4.901000000,2,9.37741,0.0190541,9.37743,2.40091
5.001000000,2,9.08069,0.0183655,9.08071,2.33507
5.101000000,2,9.67577,0.0103952,9.67577,2.56132
5.168000000,2,9.3683,0.0100505,9.3683,2.48506
5.238000000,2,9.06793,0.00527684,9.06794,2.36292
5.301000000,2,9.06793,0.00527684,9.06794,2.32715
5.402000000,2,9.35358,-0.00449212,9.35358,2.50225
5.503000000,2,9.6808,0.0151855,9.68081,2.57003
5.603000000,2,9.37636,0.0180175,9.37638,2.40011
5.701000000,2,9.06313,0.000347774,9.06313,2.33478
5.802000000,2,9.37161,0.013323,9.37162,2.56915
5.904000000,2,9.66165,-0.00304492,9.66165,2.54841
6.002000000,2,9.35314,-0.00492795,9.35314,2.36293
6.100000000,2,9.06644,0.00374142,9.06644,2.38183
6.167000000,2,9.6697,0.00462214,9.66971,2.55751
6.268000000,2,9.35394,-0.0041302,9.35395,2.52138
6.369000000,2,9.06533,0.00260989,9.06533,2.37147
6.435000000,1,9.37872,2.67127,9.75172,2.35208
6.500000000,1,9.37872,2.67127,9.75172,2.54704
6.601000000,1,9.35565,2.64848,9.72331,2.27358
6.667000000,1,7.962,2.62944,8.38495,1.72046
6.770000000,1,7.6644,2.56882,8.08343,1.60382
6.836000000,1,7.6644,2.56882,8.08343,1.57137
6.900000000,1,7.61402,2.50642,8.01595,1.65596
6.968000000,1,8.06122,2.44878,8.42495,1.78116
7.068000000,1,8.15352,2.26443,8.46212,1.79797
7.168000000,1,8.04768,2.14742,8.32926,1.70335
7.267000000,1,7.94472,2.03359,8.20086,1.61735
7.337000000,1,7.8397,1.91747,8.07079,1.59658
7.403000000,1,7.8397,1.91747,8.07079,1.64269
7.467000000,1,8.17828,1.7436,8.36209,1.7325
7.569000000,1,8.27811,1.58371,8.42824,1.76826
7.637000000,1,8.16495,1.47189,8.29656,1.74136
7.702000000,1,8.16495,1.47189,8.29656,1.67943
7.768000000,1,8.07467,1.38268,8.1922,1.65845
7.868000000,1,8.15228,1.21115,8.24176,1.66674
7.937000000,1,8.15228,1.21115,8.24176,1.71311
8.002000000,1,8.23378,1.04633,8.29999,1.85003
8.103000000,1,8.98585,0.745583,9.01673,2.08634
8.167000000,1,9.06259,0.574573,9.08079,2.08157
8.269000000,1,9.1333,0.401114,9.1421,2.12209
8.336000000,1,9.48444,0.201315,9.48657,2.20594
8.367000000,1,9.48444,0.201315,9.48657,2.30255
8.467000000,1,9.66505,0.0987515,9.66555,2.37524
8.536000000,1,9.73267,-0.0781083,9.73299,2.41306
8.600000000,1,9.73267,-0.0781083,9.73299,2.3874
8.667000000,1,9.66905,-0.117565,9.66977,2.38102
8.767000000,1,9.80832,-0.248646,9.81147,2.45341
8.875000000,1,9.97791,-0.364721,9.98457,2.51281
