9.237000000,1,26,-2.60077,20.8061
9.304000000,1,26,-2.72071,21.7657
9.401000000,1,26,-2.75678,22.0543
9.503000000,1,26,-2.65487,21.2389
9.570000000,1,26,-2.62903,21.0322
9.669000000,1,26,-2.69394,21.5515
9.769000000,1,26,-2.76784,22.1428
9.834000000,1,26,-2.7524,22.0192
9.902000000,1,26,-2.66013,21.281
10.000000000,1,28,-5.26504,21.0601
10.069000000,1,26,-2.78306,22.2645
10.135000000,1,26,-2.91853,23.3482
10.237000000,1,26,-2.83833,22.7067
10.335000000,1,28,-5.32565,21.3026
10.402000000,1,28,-5.50973,22.0389
10.470000000,1,26,-2.94283,23.5427
10.567000000,1,26,-2.94278,23.5423
10.668000000,1,26,-2.81995,22.5596
10.735000000,1,28,-5.26363,21.0545
10.800000000,1,28,-5.41954,21.6782
10.902000000,1,26,-2.95143,23.6114
11.001000000,1,26,-2.95009,23.6007
11.070000000,1,26,-2.86031,22.8825
11.168000000,1,26,-2.64506,21.1605
11.235000000,1,26,-2.68057,21.4446
11.305000000,1,25,2.77735,22.2188
11.403000000,1,25,2.81706,22.5365
11.502000000,1,23,1.35242,21.6387
11.602000000,1,23,1.28897,20.6235
11.669000000,1,23,1.31454,21.0327
11.738000000,1,21,0.669078,21.4105
11.803000000,1,19,0.329073,21.0607
11.902000000,1,14,-0.0387449,19.8374
11.967000000,1,22,-0.622836,19.9307
12.068000000,1,24,-1.28541,20.5665
12.136000000,1,24,-1.30167,20.8268
12.204000000,1,26,-2.55166,20.4133
12.304000000,1,26,-2.59136,20.7309
12.401000000,1,26,-2.69658,21.5727
12.467000000,1,26,-2.79751,22.3801
12.567000000,1,28,-5.52781,22.1112
12.635000000,1,26,-2.67842,21.4274
12.701000000,1,26,-2.70999,21.6799
12.770000000,1,26,-2.7171,21.7368
12.869000000,1,24,-1.40522,22.4836
12.969000000,1,24,-1.38179,22.1086
13.035000000,1,20,-0.316821,20.2766
13.135000000,1,17,0.157239,20.1265
13.201000000,1,18,-0.161622,20.6876
13.270000000,1,7,0.00511451,20.9491
13.400000000,1,21,0.625883,20.0283
13.468000000,1,23,1.23873,19.8197
13.536000000,1,23,1.29922,20.7875
13.637000000,1,23,1.34144,21.4631
13.700000000,1,23,1.30163,20.8261
13.804000000,1,23,1.2642,20.2273
13.901000000,1,25,2.61664,20.9331
14.000000000,1,25,2.71949,21.7559
14.067000000,1,23,1.35226,21.6361
14.168000000,1,23,1.29985,20.7976
14.234000000,1,25,2.56595,20.5276
14.301000000,1,23,1.33387,21.3419
14.367000000,1,23,1.36484,21.8375
14.500000000,1,23,1.31905,21.1048
14.568000000,1,23,1.27348,20.3758
14.637000000,1,23,1.30259,20.8415
14.700000000,1,23,1.32858,21.2574
14.801000000,1,23,1.32933,21.2692
14.902000000,1,21,0.637104,20.3873
15.000000000,1,21,0.6343,20.2976
15.102000000,1,19,0.325305,20.8195
15.201000000,1,19,0.324415,20.7626
15.267000000,1,16,-0.0771976,19.7626
15.335000000,1,18,-0.15529,19.8772
15.400000000,1,20,-0.31729,20.3066
15.468000000,1,22,-0.642716,20.5669
15.570000000,1,22,-0.63701,20.3843
15.635000000,1,24,-1.23989,19.8382
15.700000000,1,24,-1.27475,20.396
15.802000000,1,24,-1.32088,21.1341
15.869000000,1,24,-1.33595,21.3752
15.935000000,1,24,-1.2921,20.6736
16.003000000,1,24,-1.26415,20.2264
16.068000000,1,24,-1.27287,20.3659
16.169000000,1,24,-1.32131,21.141
16.202000000,1,26,-2.68283,21.4627
16.300000000,1,26,-2.64677,21.1741
16.370000000,1,26,-2.61314,20.9051
16.435000000,1,26,-2.64599,21.1679
16.536000000,1,26,-2.73721,21.8977
16.600000000,1,26,-2.79713,22.377
16.702000000,1,26,-2.71767,21.7414
16.768000000,1,26,-2.6191,20.9528
16.836000000,1,26,-2.66482,21.3185
16.935000000,1,15,0.0861152,22.0455
17.035000000,1,11,0.0215769,22.0948
17.136000000,1,15,0.079193,20.2734
17.236000000,1,25,2.48766,19.9013
17.336000000,1,25,2.62963,21.037
17.437000000,1,25,2.703,21.624
17.538000000,1,23,1.31325,21.012
17.636000000,1,23,1.31983,21.1172
17.735000000,1,23,1.33457,21.3531
17.834000000,1,21,0.654378,20.9401
17.934000000,1,21,0.630895,20.1886
18.037000000,1,18,-0.159735,20.446
18.135000000,1,20,-0.325297,20.819
18.238000000,1,22,-0.628696,20.1183
18.337000000,1,24,-1.24787,19.9659
18.438000000,1,24,-1.2949,20.7184
18.536000000,1,24,-1.32008,21.1212
18.634000000,1,24,-1.26808,20.2893
18.735000000,1,24,-1.28921,20.6274
18.801000000,1,24,-1.3345,21.352
18.937000000,1,24,-1.3194,21.1103
19.036000000,1,26,-2.52832,20.2265
19.134000000,1,26,-2.67554,21.4043
19.235000000,1,24,-1.38919,22.227
19.400000000,1,24,-1.30409,20.8655
19.469000000,1,26,-2.56109,20.4888
19.602000000,1,26,-2.69446,21.5557
19.735000000,1,26,-2.71651,21.732
19.835000000,1,26,-2.62967,21.0374
19.968000000,1,26,-2.75746,22.0596
20.036000000,1,24,-1.39324,22.2919
20.139000000,1,24,-1.30879,20.9407
20.242000000,1,26,-2.56431,20.5145
20.335000000,1,24,-1.36054,21.7686
20.437000000,1,24,-1.37474,21.9958
20.535000000,1,24,-1.27137,20.3419
20.636000000,1,24,-1.29582,20.7332
20.702000000,1,24,-1.34262,21.482
20.804000000,1,24,-1.34115,21.4583
20.901000000,1,24,-1.26115,20.1784
21.000000000,1,24,-1.29042,20.6467
21.102000000,1,24,-1.33709,21.3934
21.202000000,1,24,-1.34866,21.5785
21.300000000,1,24,-1.26536,20.2458
21.401000000,1,24,-1.29153,20.6646
21.535000000,1,24,-1.35624,21.6999
21.636000000,1,24,-1.2863,20.5808
21.739000000,1,24,-1.26768,20.2829
21.835000000,1,24,-1.33829,21.4126
21.936000000,1,24,-1.35365,21.6583
22.000000000,1,24,-1.26601,20.2561
22.136000000,1,24,-1.28803,20.6085
22.205000000,1,24,-1.34566,21.5306
22.300000000,1,24,-1.35527,21.6843
22.404000000,1,24,-1.27153,20.3445
22.468000000,1,24,-1.26719,20.2751
22.567000000,1,24,-1.33515,21.3624
22.670000000,1,24,-1.35268,21.6428
22.802000000,1,24,-1.26674,20.2679
22.934000000,1,22,-0.662627,21.2041
23.034000000,1,22,-0.677377,21.676
23.134000000,1,22,-0.631151,20.1968
23.237000000,1,22,-0.623777,19.9609
23.336000000,1,22,-0.662053,21.1857
23.436000000,1,22,-0.653566,20.9141
23.534000000,1,22,-0.616197,19.7183
23.635000000,1,20,-0.318644,20.3932
23.736000000,1,20,-0.33152,21.2173
23.800000000,1,20,-0.320918,20.5388
23.902000000,1,20,-0.305507,19.5524
24.003000000,1,20,-0.320566,20.5162
24.101000000,1,20,-0.329784,21.1062
24.236000000,1,20,-0.315591,20.1978
24.334000000,1,20,-0.31054,19.8745
24.434000000,1,20,-0.327455,20.9571
24.535000000,1,20,-0.322465,20.6377
24.601000000,1,20,-0.304962,19.5176
24.737000000,1,20,-0.314702,20.1409
24.837000000,1,20,-0.329057,21.0597
24.936000000,1,20,-0.311873,19.9599
25.035000000,1,20,-0.307534,19.6822
25.136000000,1,20,-0.322639,20.6489
25.200000000,1,18,-0.164239,21.0225
25.302000000,1,20,-0.308576,19.7489
25.405000000,1,18,-0.155241,19.8708
25.503000000,1,18,-0.162975,20.8608
25.605000000,1,18,-0.161053,20.6148
25.700000000,1,18,-0.152319,19.4968
25.801000000,1,18,-0.158254,20.2565
25.900000000,1,18,-0.163628,20.9444
26.001000000,1,18,-0.159546,20.4219
26.101000000,1,18,-0.151864,19.4386
26.201000000,1,20,-0.317395,20.3133
26.269000000,1,20,-0.327131,20.9364
26.368000000,1,18,-0.157688,20.1841
26.501000000,1,20,-0.306357,19.6069
26.601000000,1,20,-0.322125,20.616
26.734000000,1,20,-0.324718,20.7819
26.835000000,1,20,-0.306324,19.6047
26.936000000,1,18,-0.160881,20.5927
27.036000000,1,16,-0.0816345,20.8984
27.138000000,1,20,-0.307719,19.694
27.235000000,1,20,-0.311527,19.9377
27.335000000,1,20,-0.326061,20.8679
27.435000000,1,12,-0.0199493,20.4281
27.536000000,1,10,-0.00950919,19.4748
27.636000000,1,18,-0.158571,20.2971
27.701000000,1,18,-0.162598,20.8125
27.837000000,1,20,-0.312695,20.0125
27.903000000,1,20,-0.305554,19.5554
28.039000000,1,18,-0.160239,20.5107
28.136000000,1,10,-0.0102183,20.927
28.239000000,1,15,0.0758965,19.4295
28.346000000,1,18,-0.156373,20.0157
28.434000000,1,9,0.0101688,20.8257
28.537000000,1,7,0.00493219,20.2023
28.600000000,1,4,-0.00118334,19.3878
28.700000000,1,17,0.157247,20.1277
28.835000000,1,18,-0.162042,20.7414
28.936000000,1,18,-0.153779,19.6837
29.037000000,1,4,-0.00121276,19.8698
29.168000000,1,0,1e-08,20.7458
29.238000000,1,18,-0.155544,19.9096
29.335000000,1,18,-0.15178,19.4278
29.435000000,1,16,-0.0792716,20.2935
29.536000000,1,15,0.0813561,20.8271
29.637000000,1,15,0.0777387,19.9011
29.736000000,1,18,-0.153124,19.5999
29.835000000,1,18,-0.16068,20.567
29.934000000,1,18,-0.161708,20.6986
30.002000000,1,3,0.0011926,19.5396
30.103000000,1,4,-0.00121252,19.8659
30.204000000,1,16,-0.0804197,20.5874
30.302000000,1,30,-10.0609,20.1218
30.401000000,1,30,-11.0746,22.1492
30.506000000,1,30,-13.1273,26.2546
30.571000000,1,30,-13.5344,27.0688
30.670000000,1,30,-13.813,27.626
30.736000000,1,30,-13.7074,27.4148
30.837000000,1,30,-12.9747,25.9493
30.902000000,1,30,-12.8242,25.6485
31.006000000,1,30,-13.2207,26.4413
31.104000000,1,30,-14.0004,28.0007
31.169000000,1,30,-14.2162,28.4325
31.268000000,1,30,-14.1132,28.2263
31.368000000,1,30,-13.1754,26.3508
31.503000000,1,30,-13.0208,26.0417
31.600000000,1,28,-6.79153,27.1661
31.700000000,1,28,-6.82106,27.2842
31.767000000,1,28,-6.65596,26.6238
31.868000000,1,28,-6.12768,24.5107
31.968000000,1,26,-2.86752,22.9401
32.069000000,1,26,-2.92795,23.4236
32.202000000,1,24,-1.47118,23.5389
32.269000000,1,20,-0.34256,21.9238
32.369000000,1,23,1.25255,20.0408
32.468000000,1,25,2.65113,21.2091
32.568000000,1,25,2.73459,21.8767
32.668000000,1,25,2.633,21.064
32.736000000,1,25,2.63259,21.0607
32.802000000,1,25,2.76036,22.0829
32.900000000,1,25,2.84294,22.7436
33.001000000,1,25,2.76385,22.1108
33.100000000,1,25,2.61292,20.9034
33.202000000,1,25,2.74004,21.9203
33.268000000,1,25,2.82858,22.6286
33.368000000,1,25,2.79717,22.3773
33.468000000,1,27,5.24642,20.9857
33.503000000,1,25,2.75314,22.0251
33.600000000,1,25,2.85551,22.8441
33.700000000,1,25,2.85624,22.85
33.836000000,1,25,2.67899,21.4319
33.934000000,1,25,2.63677,21.0941
34.000000000,1,25,2.77277,22.1821
34.100000000,1,25,2.81986,22.5589
34.204000000,1,25,2.68178,21.4542
34.270000000,1,25,2.62167,20.9734
34.368000000,1,25,2.73005,21.8404
34.435000000,1,25,2.80368,22.4294
34.502000000,1,25,2.78698,22.2958
34.602000000,1,25,2.63592,21.0874
34.701000000,1,25,2.65077,21.2062
34.802000000,1,30,-11.0386,22.0772
34.869000000,1,30,-11.2836,22.5672
35.000000000,1,30,-12.011,24.0221
35.103000000,1,30,-12.7097,25.4194
35.169000000,1,30,-13.2304,26.4608
35.273000000,1,30,-13.6658,27.3317
35.370000000,1,30,-13.8851,27.7702
35.468000000,1,30,-13.4861,26.9722
35.569000000,1,28,-6.46557,25.8623
35.671000000,1,28,-6.11464,24.4586
35.769000000,1,28,-6.05297,24.2119
35.836000000,1,28,-6.10576,24.4231
35.900000000,1,26,-2.97713,23.817
36.003000000,1,26,-2.77915,22.2332
36.100000000,1,24,-1.36201,21.7922
36.201000000,1,19,0.347045,22.2109
36.300000000,1,23,1.37609,22.0175
36.369000000,1,25,2.53496,20.2797
36.469000000,1,25,2.61173,20.8939
36.568000000,1,25,2.78058,22.2446
36.634000000,1,25,2.80007,22.4006
36.702000000,1,25,2.69612,21.569
36.801000000,1,27,5.25175,21.007
36.904000000,1,25,2.83079,22.6463
36.968000000,1,25,2.92381,23.3905
37.072000000,1,25,2.83234,22.6587
37.138000000,1,25,2.66607,21.3286
37.235000000,1,27,5.30808,21.2323
37.300000000,1,25,2.77422,22.1938
37.401000000,1,25,2.91129,23.2903
37.500000000,1,27,5.57387,22.2955
37.601000000,1,27,5.40385,21.6154
37.668000000,1,25,2.88839,23.1071
37.770000000,1,25,2.92777,23.4222
37.867000000,1,25,2.81454,22.5163
37.969000000,1,27,5.28965,21.1586
38.068000000,1,27,5.56858,22.2743
38.168000000,1,25,2.95534,23.6427
38.237000000,1,25,2.88569,23.0855
38.369000000,0,25,2.68357,21.4685
38.435000000,0,0,1e-08,21.4889
38.501000000,0,11,0.0225494,23.0906
38.606000000,0,5,0.00293425,24.0374
38.700000000,0,7,0.00560505,22.9583
38.837000000,0,17,0.155365,19.8867
38.935000000,0,15,0.0789268,20.2053

new test

new test
