0.201000000,1.29702,22,-1.29688,41.5,0.0206689,1
0.301000000,1.31047,22,-1.29688,41.5,0.420264,1
0.402000000,1.29862,22,-1.29688,41.5,1.26279,1
0.467000000,1.31182,22,-1.092,34.9441,2.43956,1
0.537000000,1.31489,22,-1.04869,33.5582,3.01394,1
0.602000000,1.33045,15,0.121065,30.9926,3.90998,1
0.702000000,1.3577,19,0.451424,28.8912,4.81232,1
0.771000000,1.40239,21,0.844754,27.0321,5.40138,1
0.867000000,1.43206,23,1.54201,24.6721,6.27263,1
0.937000000,1.49033,23,1.44821,23.1714,7.08131,1
1.037000000,1.50293,23,1.33352,21.3363,7.54586,1
1.101000000,1.55111,25,2.55321,20.4257,7.87304,1
1.203000000,1.5691,25,2.50958,20.0767,7.98178,1
1.300000000,1.61603,23,1.24917,19.9867,8.00463,1
1.376000000,1.6483,23,1.24859,19.9774,8.01061,1
1.472000000,1.68651,21,0.624101,19.9712,8.0083,1
1.534000000,1.7091,19,0.311895,19.9613,8.01451,1
1.601000000,1.72198,18,-0.155971,19.9643,8.01188,1
1.668000000,1.71422,22,-0.623847,19.9631,8.013,1
1.737000000,1.70473,22,-0.623879,19.9641,8.01344,1
1.801000000,1.68563,22,-0.623732,19.9594,8.01534,1
1.877000000,1.7036,24,-1.24732,19.9571,8.01607,1
1.973000000,1.68001,24,-1.24797,19.9676,8.01171,1
2.035000000,1.69692,24,-1.2478,19.9649,8.01492,1
2.102000000,1.70164,22,-0.623734,19.9595,8.01468,1
2.202000000,1.70412,22,-0.623976,19.9672,8.0148,1
2.304000000,1.71705,18,-0.155949,19.9615,8.01294,1
2.372000000,1.69976,18,-0.15599,19.9667,8.01371,1
2.471000000,1.73036,19,0.311815,19.9561,8.01649,1
2.535000000,1.71981,19,0.311926,19.9633,8.01423,1
2.601000000,1.73399,21,0.623745,19.9598,8.01472,1
2.672000000,1.73481,21,0.623712,19.9588,8.01199,1
2.768000000,1.74511,21,0.623634,19.9563,8.01674,1
2.836000000,1.77856,19,0.311992,19.9675,8.0119,1
2.902000000,1.79366,19,0.312067,19.9723,8.01042,1
3.000000000,1.77326,19,0.311857,19.9589,8.01415,1
3.067000000,1.80003,19,0.311972,19.9662,8.01189,1
3.169000000,1.79366,22,-0.623816,19.9621,8.01582,1
3.235000000,1.78541,4,-0.00121803,19.9563,8.01614,1
3.301000000,1.79339,17,0.155942,19.9606,8.01384,1
3.368000000,1.79837,20,-0.312018,19.9692,8.01258,1
3.469000000,1.79618,22,-0.623556,19.9538,8.01707,1
3.535000000,1.79123,20,-0.311818,19.9564,8.01547,1
3.638000000,1.79579,20,-0.311902,19.9617,8.0156,1
3.702000000,1.78953,14,-0.0390056,19.9709,8.01348,1
3.802000000,1.8104,20,-0.311951,19.9649,8.0105,1
3.902000000,1.80283,18,-0.15596,19.9629,8.01498,1
3.977000000,1.78689,17,0.155921,19.9579,8.01485,1
4.039000000,1.81109,17,0.155971,19.9643,8.01383,1
4.134000000,1.8119,17,0.155931,19.9592,8.0146,1
4.207000000,1.80955,19,0.311901,19.9617,8.01485,1
4.300000000,0.711832,0,1e-08,19.9598,8.01595,1
4.403000000,1.81889,17,0.157533,20.1643,7.92296,1
4.502000000,1.82386,16,-0.0860126,22.0192,7.28133,1
4.569000000,1.81873,17,0.162717,20.8278,7.7424,1
4.671000000,1.83513,17,0.157157,20.116,7.95988,1
4.768000000,1.84686,17,0.155989,19.9666,8.01462,1
4.836000000,1.82054,17,0.156222,19.9964,8.00922,1
4.902000000,1.84567,12,-0.0195258,19.9944,7.99319,1
5.000000000,1.83135,20,-0.311532,19.938,8.02027,1
5.068000000,1.84093,14,-0.0390604,19.999,8.00916,1
5.170000000,1.83646,11,0.0195398,20.0088,7.99647,1
5.236000000,1.83286,5,0.00243524,19.9495,8.0112,1
5.303000000,1.8169,9,0.00973064,19.9283,8.02638,1
5.402000000,1.82584,7,0.00487988,19.988,8.00697,1
5.503000000,1.82888,15,0.0781436,20.0048,7.99564,1
5.603000000,1.82867,12,-0.0195026,19.9706,8.00234,1
5.669000000,1.89284,21,0.622834,19.9307,8.02576,1
5.736000000,1.88923,29,10.0021,20.0042,8.00643,1
5.803000000,1.89123,29,10.0047,20.0095,7.99604,1
5.871000000,1.88395,29,9.95897,19.9179,8.03012,1
5.936000000,1.89303,29,10.0039,20.0079,8.00841,1
5.977000000,1.89528,29,9.97574,19.9515,8.00722,1
6.068000000,1.90551,29,9.99651,19.993,8.01556,1
6.134000000,1.92323,29,10.0163,20.0326,7.98237,1
6.202000000,1.97292,29,9.92034,19.8407,8.03737,1
6.269000000,2.029,29,10.0009,20.0019,8.00712,1
6.335000000,2.10319,27,5.00508,20.0203,7.98976,1
6.400000000,2.17651,27,4.97006,19.8802,8.05306,1
6.471000000,2.25775,27,5.00354,20.0142,7.99265,1
6.536000000,2.38784,23,1.24225,19.876,8.02875,1
6.604000000,2.59261,26,-2.4965,19.972,8.01959,1
6.670000000,2.65616,26,-2.49387,19.9509,8.00765,1
6.736000000,2.88014,26,-2.49092,19.9274,8.03508,1
6.774000000,2.98618,24,-1.24867,19.9788,7.99963,1
6.869000000,3.18641,18,-0.155906,19.956,8.02319,1
6.934000000,3.31217,23,1.25281,20.045,7.98104,1
7.002000000,3.48388,21,0.623959,19.9667,8.00685,1
7.067000000,3.60373,21,0.626453,20.0465,7.99072,1
7.102000000,3.79052,20,-0.312247,19.9838,8.00088,1
7.205000000,3.95677,22,-0.623523,19.9527,8.03003,1
7.273000000,3.81661,24,-1.2522,20.0352,7.99331,1
7.339000000,3.65869,26,-2.4992,19.9936,7.99892,1
7.400000000,3.53223,26,-2.4994,19.9952,8.00816,1
7.468000000,3.42627,28,-4.99522,19.9809,8.00031,1
7.538000000,3.26811,28,-4.99135,19.9654,8.0184,1
7.604000000,3.11251,28,-5.02033,20.0813,7.97139,0
7.667000000,2.98549,28,-4.99553,19.9821,7.99098,0
7.735000000,2.88829,28,-5.00989,20.0396,7.9876,0
7.807000000,2.78402,28,-5.00832,20.0333,7.98233,0
7.868000000,2.70973,28,-5.01192,20.0477,7.99364,0
7.904000000,2.69099,28,-5.00923,20.0369,7.97355,0
8.000000000,2.63351,28,-4.99828,19.9931,8.00906,0
8.071000000,0.17454,16,-0.0784636,20.0867,7.96277,0
8.171000000,0.319847,22,-0.62548,20.0154,7.99042,0
8.236000000,0.401622,18,-0.15591,19.9564,8.0161,0
8.305000000,0.493402,19,0.313124,20.0399,7.99889,0
8.404000000,0.612034,21,0.625625,20.02,8.00101,0
8.500000000,0.689199,21,0.625555,20.0178,7.99296,0
8.571000000,0.724265,21,0.622763,19.9284,8.02424,0
8.668000000,0.810443,15,0.0779157,19.9464,8.02065,0
8.734000000,0.881915,20,-0.312937,20.0279,7.99433,0
8.801000000,0.941501,24,-1.24856,19.977,7.99845,0
8.900000000,1.01732,24,-1.24519,19.923,8.0256,0
8.972000000,1.08249,24,-1.25097,20.0155,8.0051,0
9.107000000,1.11254,26,-2.50354,20.0283,7.9865,0
9.175000000,1.20335,26,-2.50091,20.0073,7.98898,0
9.269000000,1.28254,26,-2.496,19.968,8.00361,0
9.334000000,1.37016,26,-2.49285,19.9428,8.02556,0
9.407000000,1.43146,26,-2.50412,20.033,7.98926,0
9.502000000,1.45781,26,-2.49573,19.9658,8.00232,0
9.606000000,1.50211,26,-2.4971,19.9768,8.01455,0
9.668000000,1.55212,26,-2.50262,20.0209,7.99407,0
9.734000000,1.5851,24,-1.25043,20.007,7.99238,0
9.800000000,1.62608,22,-0.622895,19.9326,8.02197,0
9.901000000,1.63675,20,-0.312906,20.026,7.99793,0
9.969000000,1.63732,18,-0.156313,20.0081,7.99432,0
10.034000000,1.64825,21,0.623775,19.9608,8.00919,0
10.104000000,1.63521,21,0.62374,19.9597,8.02243,0
10.202000000,1.63062,23,1.25027,20.0043,7.99922,0
10.272000000,1.62403,23,1.24628,19.9405,8.01566,0
10.335000000,1.63571,23,1.2459,19.9344,8.02726,0
10.401000000,1.62883,23,1.25077,20.0123,7.99751,0
10.507000000,1.64464,21,0.62465,19.9888,8.00026,0
10.570000000,1.62991,21,0.623187,19.942,8.02602,0
10.669000000,1.64389,19,0.31228,19.9859,8.00861,0
10.734000000,1.6357,16,-0.0781169,19.9979,7.99632,0
10.802000000,1.65387,20,-0.311413,19.9304,8.02524,0
10.901000000,1.67109,22,-0.625246,20.0079,8.00521,0
10.971000000,1.67794,24,-1.25062,20.0099,7.99587,0
11.034000000,1.65855,24,-1.24644,19.943,8.01095,0
11.100000000,1.63818,24,-1.24912,19.9859,8.00967,0
11.202000000,1.6326,24,-1.25056,20.0089,7.99303,0
11.302000000,1.65436,24,-1.24604,19.9366,8.00973,0
11.368000000,1.64382,22,-0.623156,19.941,8.02349,0
11.436000000,1.66773,22,-0.625408,20.0131,7.99547,0
11.507000000,1.68221,14,-0.0390272,19.9819,8.00593,0
11.603000000,1.68518,15,0.0778928,19.9406,8.02287,0
11.669000000,1.6938,17,0.156303,20.0068,7.99854,0
11.768000000,1.69115,21,0.625279,20.0089,7.99612,0
11.835000000,1.69857,21,0.624027,19.9689,8.00807,0
11.908000000,1.69054,21,0.623627,19.9561,8.0197,0
12.003000000,1.68905,21,0.625207,20.0066,8.01279,0
12.104000000,1.68212,21,0.62497,19.999,7.99544,0
12.201000000,1.6958,21,0.624669,19.9894,7.99664,0
12.307000000,1.6921,19,0.312253,19.9842,7.99515,0
