0.203000000,2,5.32028,-0.127881,5.32182,0.0194614
0.304000000,2,5.32414,-0.120348,5.3255,0.290399
0.376000000,2,5.32544,-0.117811,5.32675,0.935061
0.469000000,2,5.91525,-0.0870179,5.91589,2.45349
0.539000000,2,6.57968,-0.00953563,6.57969,3.00192
0.602000000,2,6.57968,-0.00953563,6.57969,3.80152
0.702000000,2,6.83594,0.0479814,6.8361,4.23722
0.773000000,2,7.59963,0.142692,7.60097,5.01614
0.838000000,2,8.17102,0.227739,8.1742,5.88671
0.941000000,2,8.77005,0.295155,8.77502,6.32441
1.004000000,2,8.77005,0.295155,8.77502,7.15553
1.103000000,2,9.08849,0.330611,9.0945,7.71795
1.202000000,2,9.33203,0.276179,9.33611,7.91827
1.276000000,2,9.28779,0.230805,9.29066,7.98287
1.346000000,2,9.507,0.147113,9.50814,8.00954
1.404000000,2,9.507,0.147113,9.50814,8.01498
1.503000000,2,9.43051,0.0715238,9.43078,8.00126
1.604000000,2,9.33343,-0.0244068,9.33346,8.01722
1.669000000,2,9.58895,-0.0722488,9.58922,8.01667
1.737000000,2,9.55136,-0.108031,9.55197,8.00705
1.804000000,2,9.55136,-0.108031,9.55197,8.01332
1.904000000,2,9.52941,-0.128925,9.53028,8.02072
2.003000000,2,9.51829,-0.139504,9.51931,8.01667
2.103000000,2,9.50304,-0.154024,9.50428,8.00583
2.174000000,2,9.56197,-0.0979298,9.56247,8.00979
2.243000000,2,9.582,-0.0788654,9.58232,8.01604
2.339000000,2,9.582,-0.0788654,9.58232,8.01715
2.402000000,2,9.63677,-0.0267232,9.63681,8.00426
2.502000000,2,9.38009,0.0217106,9.38012,8.01726
2.569000000,2,9.41004,0.0513021,9.41018,8.02013
2.674000000,2,9.44036,0.0812656,9.44071,8.01141
2.740000000,2,9.47116,0.111695,9.47182,8.00846
2.839000000,2,9.48634,0.126696,9.48719,8.01412
2.903000000,2,9.48634,0.126696,9.48719,8.01722
3.002000000,2,9.45974,0.100411,9.46027,8.01897
3.102000000,2,9.4474,0.0882208,9.44781,8.0044
3.170000000,2,9.41707,0.0582525,9.41725,8.00928
3.268000000,2,9.39818,0.0395819,9.39826,8.01581
3.337000000,2,9.3743,0.0159828,9.37431,8.01704
3.405000000,2,9.3743,0.0159828,9.37431,8.00691
3.504000000,2,9.64717,-0.0168274,9.64718,8.01257
3.602000000,2,9.32647,-0.0312799,9.32652,7.94757
3.673000000,2,9.3286,-0.0291699,9.32865,7.59497
3.775000000,2,9.34175,-0.0161832,9.34176,7.89885
3.836000000,2,9.65116,-0.0130289,9.65117,7.98714
3.902000000,2,9.65116,-0.0130289,9.65117,7.99204
4.002000000,2,9.65768,-0.00681909,9.65769,8.00475
4.103000000,2,9.36543,0.00721661,9.36543,8.0244
4.172000000,2,9.37364,0.0153324,9.37365,8.0169
4.274000000,2,9.38373,0.0253045,9.38377,8.0004
4.370000000,2,9.40051,0.0418832,9.4006,7.9991
4.441000000,2,9.40905,0.0503189,9.40918,8.00831
4.504000000,2,9.40905,0.0503189,9.40918,8.02098
4.604000000,2,9.41731,0.0584871,9.41749,8.00939
4.704000000,2,9.41464,0.0558454,9.4148,7.99772
4.776000000,2,9.41731,0.0584823,9.41749,8.01602
4.874000000,2,9.41761,0.0587818,9.41779,8.02398
4.937000000,2,9.39907,0.040456,9.39915,8.00299
5.002000000,2,9.39907,0.040456,9.39915,7.99551
5.069000000,2,9.39081,0.0323006,9.39087,8.02616
5.172000000,2,9.39353,0.0349905,9.3936,7.99905
5.274000000,2,9.38537,0.0269257,9.38541,7.99764
5.342000000,2,9.38368,0.0252525,9.38371,8.00286
5.402000000,2,9.38368,0.0252525,9.38371,8.02579
5.503000000,2,9.37525,0.0169264,9.37527,8.00672
5.602000000,2,9.36504,0.00683753,9.36505,7.9973
5.677000000,2,9.36843,0.0101873,9.36844,8.01564
5.741000000,2,9.36683,0.00859992,9.36683,8.02369
5.802000000,2,9.36683,0.00859992,9.36683,7.99946
5.907000000,2,9.3667,0.00847928,9.36671,8.00486
6.005000000,2,9.39249,0.0339619,9.39256,8.02282
6.069000000,1,9.36894,0.0106851,9.36894,8.01201
6.106000000,1,9.36894,0.0106851,9.36894,7.99887
6.203000000,1,9.40237,2.69465,9.78089,8.01823
6.276000000,1,9.40563,2.69787,9.78491,8.00414
6.345000000,1,9.40563,2.69787,9.78491,8.01837
6.407000000,1,9.59028,2.57995,9.93125,8.00845
6.440000000,1,9.60771,2.30604,9.88058,8.00758
6.508000000,1,9.60771,2.30604,9.88058,8.04026
6.605000000,1,9.52872,1.95559,9.72732,7.97413
6.672000000,1,9.6663,1.53863,9.78799,8.01581
6.738000000,1,9.50007,1.15072,9.56951,7.74528
6.805000000,1,9.50007,1.15072,9.56951,7.06248
6.872000000,1,9.5297,0.690077,9.55465,7.32988
6.938000000,1,9.59313,0.274487,9.59705,7.70725
7.013000000,1,9.59313,0.274487,9.59705,7.84906
7.071000000,1,9.72234,-0.299767,9.72696,7.91441
7.172000000,1,9.91159,-0.819681,9.94543,7.98269
7.209000000,1,9.91159,-0.819681,9.94543,7.97462
7.273000000,1,9.69357,-1.13064,9.75928,7.99187
7.337000000,1,9.67826,-1.52158,9.79713,8.01608
7.412000000,1,9.67826,-1.52158,9.79713,7.98979
7.476000000,1,9.65771,-1.90054,9.84293,8.0231
7.536000000,1,9.58206,-2.28669,9.85113,8.00219
7.609000000,1,9.58206,-2.28669,9.85113,8.01782
7.671000000,0,9.54092,-2.47482,9.85667,8.0168
7.737000000,0,9.54092,-2.47482,9.85667,7.99472
7.808000000,0,9.49193,-0.344469,9.49818,8.0304
7.880000000,0,9.34818,-0.546345,9.36413,7.99609
7.937000000,0,9.34818,-0.546345,9.36413,7.99048
7.981000000,0,9.14661,-0.599121,9.16621,8.0349
8.069000000,0,9.33155,-0.710151,9.35853,7.95978
8.113000000,0,9.33155,-0.710151,9.35853,8.01101
8.215000000,0,9.0992,-0.611535,9.11972,7.98906
8.268000000,0,9.40819,-0.530634,9.42314,7.94454
8.378000000,0,9.23137,-0.257226,9.23495,7.99744
8.411000000,0,9.23137,-0.257226,9.23495,7.95972
8.508000000,0,9.46853,-0.0181722,9.46855,7.94708
8.572000000,0,9.35766,0.282441,9.36193,8.01961
8.674000000,0,9.37705,0.461518,9.3884,7.99216
8.739000000,0,9.67786,0.577577,9.69508,7.96775
8.808000000,0,9.67786,0.577577,9.69508,8.01142
8.911000000,0,9.65203,0.567612,9.6687,8.0151
9.013000000,0,9.69492,0.405372,9.70339,7.97179
9.075000000,0,9.68239,0.224699,9.685,7.98721
9.174000000,0,9.5719,0.0151842,9.57191,8.0046
9.239000000,0,9.45096,-0.190868,9.45289,7.99913
9.307000000,0,9.45096,-0.190868,9.45289,7.97256
9.412000000,0,9.3554,-0.382955,9.36324,7.99311
9.510000000,0,9.40285,-0.532032,9.41789,8.02265
9.610000000,0,9.21416,-0.581433,9.23249,8.02997
9.715000000,0,9.05843,-0.622209,9.07977,8.00175
9.767000000,0,9.03822,-0.6275,9.05998,7.97245
9.838000000,0,9.03822,-0.6275,9.05998,8.01413
9.912000000,0,9.21136,-0.582167,9.22974,7.79367
10.012000000,0,9.02493,-0.476115,9.03748,7.64697
10.067000000,0,9.39485,-0.371835,9.4022,7.83702
10.140000000,0,9.39485,-0.371835,9.4022,7.96093
10.211000000,0,9.37009,-0.215306,9.37257,8.01164
10.316000000,0,9.5029,-0.175173,9.50452,8.00548
10.413000000,0,9.30597,-0.0706312,9.30624,8.00695
10.468000000,0,9.59109,0.0213774,9.59112,8.01453
10.540000000,0,9.33301,0.104697,9.3336,8.02248
10.608000000,0,9.33301,0.104697,9.3336,8.0004
10.716000000,0,9.50345,0.163239,9.50486,7.9977
10.817000000,0,9.60097,0.196731,9.60298,8.01079
10.907000000,0,9.5846,0.191111,9.58651,8.00981
10.969000000,0,9.52353,0.170135,9.52505,8.00394
11.067000000,0,9.38133,0.121295,9.38212,7.99518
11.139000000,0,9.38133,0.121295,9.38212,8.01524
11.207000000,0,9.23103,0.0696708,9.23129,8.01977
11.308000000,0,9.57893,0.0174537,9.57895,7.99374
11.408000000,0,9.42321,-0.0327994,9.42326,8.01057
11.468000000,0,9.30099,-0.0722391,9.30127,8.01878
11.538000000,0,9.20251,-0.104018,9.2031,8.01857
11.642000000,0,9.20251,-0.104018,9.2031,7.99536
11.716000000,0,9.17128,-0.114094,9.17199,8.00132
11.812000000,0,9.15794,-0.1184,9.15871,8.01466
11.911000000,0,9.18353,-0.110145,9.18419,8.02468
12.006000000,0,9.2769,-0.080013,9.27724,8.0094
12.067000000,0,9.38111,-0.0463852,9.38122,7.99827
12.139000000,0,9.38111,-0.0463852,9.38122,8.01708
